상권_코드,상권_코드_명,상권유형,자치구_코드_명,lon,lat,사분면,사분면_레이블,블루오션여부,구조적블루오션,residual_latest,residual_avg,supply_shortage,q1_score,q2_score,찻집수_latest,매출_latest,카페음료_점포수,cafe_revenue_per_store,통합순위_top30,피타고라스거리
3120015,종로6가,발달상권,종로구,127.00702963068176,37.57210575706799,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.1795355443020376,-0.1260224231048078,1.0,0.5033783783783784,0.6124517374517374,0,359067386,11.0,29922282.166666668,,
3110301,성신여대입구역 7번,골목상권,성북구,127.01836664037197,37.59585472017823,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.5432138815710843,-1.5810381172657313,1.0,0.2319015444015444,0.6122104247104247,0,13134843,4.0,2626968.6,,
3130105,장미제일시장(중화동제일시장),전통시장,중랑구,127.07591005475707,37.60467045615055,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.814218452151924,-2.3241255013772903,1.0,0.2048745173745173,0.6122104247104247,0,10068108,6.0,1438301.142857143,,
3110735,말미고개,골목상권,금천구,126.89915158569944,37.462708144784365,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.775350411102135,-1.5629598839061392,1.0,0.2063223938223938,0.6117277992277992,0,10189529,6.0,1455647.0,,
3110395,신한은행 방학동지점,골목상권,도봉구,127.03647206897575,37.66382091407127,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2879979648756112,-1.1107472919598227,1.0,0.2635135135135135,0.6110038610038611,0,13283112,2.0,4427704.0,,
3110446,내를건너서숲으로도서관,골목상권,은평구,126.90710860708316,37.59086414192362,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.4301457664501207,-1.3832432533366916,1.0,0.2422779922779923,0.6110038610038611,0,12257421,3.0,3064355.25,,
3110604,신월4동주민센터,골목상권,양천구,126.83937402800504,37.52336983439267,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5730770609488864,-0.57170920771148,1.0,0.3892374517374517,0.6102799227799227,0,39252249,2.0,13084083.0,,
3110362,우이천 계성교,골목상권,강북구,127.02225429849476,37.64631836570309,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.6586148765770616,-1.279238101422698,1.0,0.2140444015444015,0.6097972972972974,0,9791513,5.0,1631918.8333333333,,
3111058,성내중학교,골목상권,강동구,127.13021797817682,37.529849435267344,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5002099390792836,-0.4498098455818216,1.0,0.4186776061776062,0.6097972972972973,0,30000000,1.0,15000000.0,,
3130210,목2동시장,전통시장,양천구,126.87328400792224,37.54628747973894,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.1895353337956002,-0.1665519563317714,1.0,0.4968629343629344,0.6097972972972973,0,85582625,2.0,28527541.666666668,,
3110405,방학역 1번,골목상권,도봉구,127.0410198397298,37.66914421552273,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.264924806379014,-1.2409772030517945,1.0,0.2659266409266409,0.6095559845559846,0,22205783,4.0,4441156.6,,
3120147,보라매역,발달상권,동작구,126.92105283479724,37.49934180334874,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1084878376922624,0.0263523675682218,1.0,0.6071428571428572,0.609073359073359,0,590048742,8.0,65560971.333333336,,
3130303,영동전통시장,전통시장,강남구,127.02418152660437,37.50919567758982,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.8848879607109268,-0.6450627011221388,1.0,0.3252895752895753,0.609073359073359,0,42030926,4.0,8406185.2,,
3111007,석촌고분역 4번,골목상권,송파구,127.09387561308928,37.499943567584296,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2851951341516925,-0.7588022649583416,1.0,0.2623069498069498,0.6088320463320464,0,24902415,5.0,4150402.5,,
3110234,중랑역 4번,골목상권,중랑구,127.07362308419516,37.59382397632805,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.3006980141579234,-2.2216941982937617,1.0,0.2589285714285714,0.6083494208494209,0,15914620,3.0,3978655.0,,
3110432,대진고등학교,골목상권,노원구,127.07327961483666,37.636143612619605,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.933838456387546,-1.5280017970712476,1.0,0.1937741312741313,0.6078667953667953,0,8247933,9.0,824793.3,,
3110048,장충동주민센터,골목상권,중구,127.00847731320724,37.56099638199899,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.428961093055371,-1.5966660159080737,1.0,0.2401061776061776,0.6078667953667953,0,13965055,4.0,2793011.0,,
3110591,충정로역 6번,골목상권,중구,126.96243633709508,37.558287719911306,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.3428941982389269,-1.2871089077418825,1.0,0.2473455598455598,0.6073841698841699,0,16176244,4.0,3235248.8,,
3110371,삼양입구사거리,골목상권,강북구,127.02776142881,37.6164314927593,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.591130992365592,-1.831432663106064,1.0,0.221042471042471,0.6071428571428572,0,10788092,5.0,1798015.3333333333,,
3120088,구산역,발달상권,은평구,126.91703785789753,37.61193669331817,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2226947173403282,0.1819627649371437,1.0,0.6515444015444016,0.6071428571428572,0,605751071,4.0,121150214.2,,
3110358,인수동 우편취급국,골목상권,강북구,127.01929418298732,37.63589449602717,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.7716660176761678,-1.5888869922940678,1.0,0.2019787644787645,0.606418918918919,0,10174408,9.0,1017440.8,,
3110265,망우역 1번,골목상권,중랑구,127.0926528164819,37.59935166722568,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.5572020578256094,-1.6160918575384868,1.0,0.2250241312741313,0.6062982625482626,0,12000000,5.0,2000000.0,,
3110090,한국폴리텍대학서울정수캠퍼스,골목상권,용산구,126.99699070678436,37.52763264213135,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.2196697437773593,0.1045469087302311,1.0,0.4884169884169884,0.6061776061776062,0,50553637,1.0,25276818.5,,
3110575,대흥동주민센터,골목상권,마포구,126.94122938667752,37.55505349794558,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.310244922933002,-1.3257541943124744,1.0,0.2557915057915058,0.6061776061776062,0,18059082,4.0,3611816.4,,
3110243,중랑노인종합복지관,골목상권,중랑구,127.0779878628827,37.58811789372318,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.6362413390708177,-1.4401423934276407,1.0,0.2150096525096525,0.6059362934362935,0,10714444,6.0,1530634.857142857,,
3110251,장안중학교,골목상권,중랑구,127.08204261261062,37.59968387623888,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.4989390781221594,-1.6013382680018486,1.0,0.2304536679536679,0.6059362934362934,0,13318965,5.0,2219827.5,,
3120086,태릉입구역,발달상권,노원구,127.077012153305,37.61913962220151,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.0895115429533497,0.0162204361817232,1.0,0.5304054054054054,0.6056949806949807,0,502679938,14.0,33511995.866666667,,
3120246,길동역,발달상권,강동구,127.13829670196402,37.53647161403156,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2774092694184702,0.0018929618047328,1.0,0.6691602316602316,0.605453667953668,0,2257965734,10.0,205269612.1818182,,
3110934,우면주공아파트,골목상권,서초구,127.02616941071274,37.46893822662192,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.3228464869965926,-1.2091926605707917,1.0,0.2509652509652509,0.6052123552123552,0,32920910,9.0,3292091.0,,
3110297,경동고등학교,골목상권,성북구,127.01419815660743,37.58820587280734,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.927700867310012,-1.909410096944852,1.0,0.1918436293436293,0.6049710424710425,0,11179213,15.0,698700.8125,,
3110980,개포지구대옆,골목상권,강남구,127.04789233962612,37.4805454368145,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.898853284218351,-0.6666253842798263,1.0,0.3139478764478765,0.604488416988417,0,29418995,3.0,7354748.75,,
3111001,아래방죽마을공원(율현초등학교),골목상권,강남구,127.10864856928458,37.47110766115253,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5291514616194704,-0.6496788116702059,1.0,0.396476833976834,0.6040057915057915,0,65695224,4.0,13139044.8,,
3110913,방현초등학교(방배119안전센터),골목상권,서초구,126.9881405944352,37.47662614697264,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2562944390302349,-1.561408124106668,1.0,0.2649613899613899,0.6037644787644788,0,32509994,7.0,4063749.25,,
3110083,서빙고역 1번,골목상권,용산구,126.99175350506796,37.52055952342269,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.4659057010676726,-1.0038237275716817,1.0,0.2297297297297297,0.6032818532818534,0,12108874,5.0,2018145.6666666667,,
3110892,관악구 중앙길,골목상권,관악구,126.95112160044752,37.48428421923612,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.5847696343524618,-1.2937300111332055,1.0,0.2176640926640926,0.6027992277992278,0,39720857,25.0,1527725.2692307692,,
3120119,발산역(마곡),발달상권,강서구,126.83568513889624,37.55992729089928,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.4196100466836192,-0.4956576667592066,1.0,0.4280888030888031,0.6027992277992278,0,1532262931,99.0,15322629.31,,
3120066,장한평역(장한평),발달상권,동대문구,127.0645032561898,37.56213234191365,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0914757234970835,-0.0941968564717703,1.0,0.5258204633204633,0.6020752895752897,0,924274222,28.0,31871524.896551725,,
3130194,용강동 상점가,전통시장,마포구,126.94202117995056,37.54098029030171,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3399270319818832,-1.2236870055662863,1.0,0.4527027027027027,0.6013513513513513,0,144399748,7.0,18049968.5,,
3110992,도곡초등학교,골목상권,강남구,127.05662399395344,37.50003036704142,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.8486885637575732,-0.0342230450207993,1.0,0.3272200772200772,0.6013513513513513,0,48328259,5.0,8054709.833333333,,
3120114,목동신시가지,발달상권,양천구,126.87542528536235,37.53114395403733,Q3_저성과포화,Q3_저성과포화,일반,True,-0.8701166236975766,-0.866397438047827,0.5,0.3243243243243243,0.6013513513513513,1,2110542312,48.0,43072292.08163265,,
3110488,우리은행응암동지점,골목상권,은평구,126.92985806504464,37.60061956912879,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.1405149415332652,-1.0199955533179783,1.0,0.2775096525096525,0.6008687258687259,0,18094186,3.0,4523546.5,,
3110901,인헌고등학교(인헌중학교),골목상권,관악구,126.96815523319424,37.47036944051816,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.9935018605177603,-0.7136778293203621,1.0,0.2939189189189189,0.6008687258687259,0,39824217,6.0,5689173.857142857,,
3110144,어린이대공원역 4번,골목상권,광진구,127.07191275197118,37.54617139278924,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.5269882931141368,-1.8125705197362936,1.0,0.2215250965250965,0.6008687258687259,0,11120739,6.0,1588677.0,,
3110747,석수역 1번 출입구,골목상권,금천구,126.90470328680756,37.43459211622573,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3741291907164417,-0.4054937370096224,1.0,0.4353281853281854,0.6003861003861004,0,32075737,1.0,16037868.5,,
3110467,은평요양병원,골목상권,은평구,126.9191304983758,37.62484029093253,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.320488113476021,-1.0336989751091836,1.0,0.2471042471042471,0.6003861003861004,0,16731322,5.0,2788553.6666666665,,
3110968,강남구청역 2번,골목상권,강남구,127.0401772841538,37.514651405696064,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.9015849186975408,-0.8150958025415976,1.0,0.3086389961389961,0.6001447876447876,0,33358751,4.0,6671750.2,,
3110387,쌍문초등학교,골목상권,도봉구,127.02446520633931,37.65040839258096,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2016645097217946,-0.893759698254099,1.0,0.2685810810810811,0.5996621621621622,0,16088516,3.0,4022129.0,,
3110553,가좌역 2번,골목상권,마포구,126.91088357719616,37.568080922063466,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.4167264063058695,-0.8652425392567997,1.0,0.2328667953667954,0.5996621621621622,0,16118097,7.0,2014762.125,,
3130065,무학봉상점가,전통시장,성동구,127.0306273084275,37.56179460093203,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.5845640736836837,-1.6970676025878393,1.0,0.2152509652509652,0.5994208494208495,0,14784100,10.0,1344009.0909090908,,
3110456,구산보건지소,골목상권,은평구,126.91298801162267,37.60779823704551,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.7394922494455187,-1.5505547750012365,1.0,0.1998069498069498,0.5994208494208494,0,13243412,16.0,779024.2352941176,,
3110002,독립문역 1번,골목상권,종로구,126.95720886112564,37.57574723987454,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.2378675732455306,-0.2783456439384899,1.0,0.4758687258687258,0.5994208494208494,0,62814045,2.0,20938015.0,,
3120063,청량리역(청량리),발달상권,동대문구,127.04780944194178,37.58100711945642,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.2006049400490788,-0.2675348822837253,1.0,0.4843146718146718,0.5991795366795367,0,608212251,26.0,22526379.666666668,,
3120160,사당역(사당),발달상권,서초구,126.9820693586218,37.47752639125282,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0331640598894082,-0.0655708532348045,1.0,0.5757722007722008,0.5989382239382239,0,2290711272,49.0,45814225.44,,
3130169,대조시장,전통시장,은평구,126.92661064407342,37.609483334764015,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.7640368306554599,-1.5005117736000066,1.0,0.3344594594594595,0.5989382239382239,0,49679156,5.0,8279859.333333333,,
3110641,공항고등학교,골목상권,강서구,126.81819214306506,37.57199300098482,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2291524221416346,-0.5030176973248319,1.0,0.263996138996139,0.5989382239382239,0,18414073,4.0,3682814.6,,
3120222,삼성역,발달상권,강남구,127.06315654228575,37.508667696206736,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2987839242981422,0.0276275521043779,1.0,0.6749517374517375,0.5986969111969112,0,9688121867,49.0,193762437.34,,
3110529,홍제3동주민센터,골목상권,서대문구,126.94811823117304,37.59255612700315,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.3246648614556342,-1.0489760012495273,1.0,0.2410714285714285,0.5972490347490348,0,15729135,6.0,2247019.285714286,,
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,광진구,127.08122227894688,37.56381589690654,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2018053402965485,-0.8347553723133438,1.0,0.2647200772200772,0.5967664092664093,0,21543675,5.0,3590612.5,,
3120188,압구정역,발달상권,강남구,127.02807838256533,37.52546693782541,Q3_저성과포화,Q3_저성과포화,일반,True,-0.7588020879275987,-0.7031914938254297,0.25,0.333976833976834,0.5965250965250966,3,2354261491,38.0,60365679.256410256,,
3120085,은행사거리,발달상권,노원구,127.0768289378521,37.65022373485968,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.0038522165124916,0.0929291388400497,1.0,0.5600868725868726,0.5958011583011583,0,519528303,12.0,39963715.615384616,,
3120183,양재천카페거리,발달상권,서초구,127.0434830155708,37.48059219225857,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3548768900987404,-0.3574233387844244,1.0,0.4379826254826254,0.5953185328185329,0,342063404,21.0,15548336.545454543,,
3111067,강동구립성내도서관,골목상권,강동구,127.1349847993474,37.53198846491348,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.31588870030005,-1.4611195673448154,1.0,0.2439671814671815,0.5953185328185329,0,27663470,11.0,2305289.1666666665,,
3110355,삼양사거리역 2번,골목상권,강북구,127.01815775151192,37.62159602196672,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.0603209980147703,-1.0438468487853534,1.0,0.2818532818532818,0.5945945945945946,0,22443396,4.0,4488679.2,,
3110319,종암동주민센터,골목상권,성북구,127.03595359013543,37.59923839992779,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2411793831690936,-1.194593296123602,1.0,0.257480694980695,0.5943532818532818,0,21000000,6.0,3000000.0,,
3110579,마포역 4번,골목상권,마포구,126.9450798570434,37.53608932175848,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.6279452653321336,-0.5397626039372656,1.0,0.354488416988417,0.5929054054054055,0,37027484,3.0,9256871.0,,
3120181,교육개발원입구사거리,발달상권,서초구,127.038370951405,37.47719715795056,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3582853391042917,-0.5169745784321004,1.0,0.4346042471042471,0.5929054054054055,0,371991112,24.0,14879644.48,,
3111040,거여초등학교,골목상권,송파구,127.1405763691304,37.50320391428925,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.178232159890225,-1.5076667491254196,1.0,0.2666505791505791,0.5929054054054055,0,13741773,3.0,3435443.25,,
3110730,서울축산농협 독산역지점(독산파출소),골목상권,금천구,126.89490976198287,37.46490291619055,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.0788365874362889,-1.0490081680709973,1.0,0.2789575289575289,0.5926640926640927,0,21000000,4.0,4200000.0,,
3110958,역삼역 4번,골목상권,강남구,127.032650312549,37.5030758153511,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.2851929332442147,-0.2991494365026565,1.0,0.4555984555984556,0.5916988416988418,0,102562596,5.0,17093766.0,,
3120175,남부터미널역,발달상권,서초구,127.0181133617976,37.48511285891225,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1798032971750736,0.062755477331838,1.0,0.6177606177606177,0.5916988416988417,0,2428049050,38.0,62257667.94871795,,
3111063,강동구립 천호도서관,골목상권,강동구,127.13228380422072,37.54009151114284,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.6837226980646172,-1.127498977211842,1.0,0.3407335907335908,0.5916988416988417,0,41083167,4.0,8216633.4,,
3110618,강서고등학교,골목상권,양천구,126.86539410373967,37.53519645860335,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2606808240552425,-0.9966167951452974,1.0,0.2514478764478765,0.5912162162162162,0,17494509,6.0,2499215.571428572,,
3120237,경찰병원역,발달상권,송파구,127.12080906154488,37.49717102650773,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.0838007809902414,0.1845148876302167,1.0,0.5168918918918919,0.5912162162162162,0,601941447,20.0,28663878.42857143,,
3110224,외대앞역 2번,골목상권,동대문구,127.06353452878628,37.59425330406559,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2637359649534723,-1.2237548760029462,1.0,0.2492760617760617,0.5909749034749034,0,12000000,4.0,2400000.0,,
3110783,영등포시장역 1번,골목상권,영등포구,126.90414748748984,37.52478265777165,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.3180338520452786,-1.6478380877952492,1.0,0.2384169884169884,0.5907335907335908,0,13288201,6.0,1898314.4285714289,,
3120235,문정역,발달상권,송파구,127.1199422787168,37.48551288001509,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.1541688107929566,0.1631364097654126,1.0,0.4855212355212355,0.5907335907335907,0,2331043497,109.0,21191304.51818182,,
3120109,서울남부지방법원,발달상권,양천구,126.8600337795354,37.52167521099988,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3706457984906137,-0.1479146325613053,1.0,0.4263996138996139,0.590492277992278,0,313635453,21.0,14256156.954545457,,
3130159,공릉동 도깨비시장,전통시장,노원구,127.07596198989836,37.62232979846501,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.354331802507243,-1.7750355310304613,1.0,0.228523166023166,0.590492277992278,0,20984836,13.0,1498916.857142857,,
3110538,충정로역 3번,골목상권,서대문구,126.96472134857186,37.56078418639621,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.7666288174826477,-0.2282498721831033,1.0,0.3248069498069498,0.5902509652509653,0,42638423,5.0,7106403.833333333,,
3110156,군자역 5번,골목상권,광진구,127.08046441912305,37.55374327045005,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.1319151052241487,-1.6300202616049235,1.0,0.2678571428571428,0.5902509652509653,0,33850048,9.0,3385004.8,,
3120134,구로전화국,발달상권,금천구,126.9054145419079,37.47993162827735,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0418556990991163,-0.3438126174680616,1.0,0.5352316602316602,0.5892857142857143,0,435029571,13.0,31073540.785714287,,
3110437,당고개역 2번,골목상권,노원구,127.07759457818734,37.667278815856335,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2438044278970075,-0.9238004919805636,1.0,0.2514478764478765,0.5892857142857143,0,16837024,6.0,2405289.1428571427,,
3110006,부암동주민센터,골목상권,종로구,126.96264586419524,37.591984983800906,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.4605623338443187,-0.2407567739647673,1.0,0.4066119691119691,0.5890444015444016,0,51254374,3.0,12813593.5,,
3110121,한양대역 4번,골목상권,성동구,127.04186356587266,37.55677259819984,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.9766301844571892,0.749087048699923,1.0,0.2859555984555985,0.5890444015444015,0,17721432,3.0,4430358.0,,
3110749,금산초등학교(금천고등학교),골목상권,금천구,126.90514583518676,37.44205287827401,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.9456744605024916,-0.9151888806976544,1.0,0.2893339768339769,0.5885617760617761,0,27000000,5.0,4500000.0,,
3110190,고대앞사거리,골목상권,동대문구,127.03420318826822,37.58501225661796,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.4158387439807996,-1.221810969078715,1.0,0.2222490347490347,0.5880791505791506,0,13923886,11.0,1160323.8333333333,,
3110537,충정로현대아파트,골목상권,서대문구,126.96356570918095,37.56322553620458,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.1927348308330252,-1.2062066493386083,1.0,0.2577220077220077,0.5868725868725868,0,34330714,12.0,2640824.153846154,,
3110594,신월중학교,골목상권,양천구,126.82756773429242,37.54131913005202,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2628007022081107,-1.1836607362354674,1.0,0.2456563706563706,0.5863899613899615,0,16045621,7.0,2005702.625,,
3110378,송중동주민센터,골목상권,강북구,127.0345678760869,37.61465474806964,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.1052361438077796,-0.9614005657619304,1.0,0.2688223938223938,0.5863899613899614,0,16205551,4.0,3241110.2,,
3111008,석촌고분역 3번,골목상권,송파구,127.1003217674192,37.49998331948503,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.898765388090073,-1.2459186092806005,1.0,0.2965733590733591,0.5861486486486487,0,27914664,5.0,4652444.0,,
3130058,이촌종합시장,전통시장,용산구,126.97476276716448,37.52061117520384,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.7994585418106439,-0.8887588583839823,1.0,0.3173262548262548,0.5856660231660231,0,24906131,3.0,6226532.75,,
3110689,오류동역 3번,골목상권,구로구,126.84274264528946,37.497605663708185,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.9785341656437474,-2.4995703919137338,1.0,0.2811293436293436,0.5851833976833977,0,19784330,4.0,3956866.0,,
3110702,개봉초등학교,골목상권,구로구,126.85889705315547,37.48854391817313,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.2641786333290703,-0.5629886469276913,1.0,0.2422779922779923,0.584942084942085,0,13815426,7.0,1726928.25,,
3130139,강북종합전통시장(강북종합골목시장),전통시장,강북구,127.02638863579224,37.64202882933861,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.8284050409472954,-0.8354084258045139,1.0,0.3127413127413128,0.584942084942085,0,34780003,5.0,5796667.166666667,,
3110416,노원초등학교,골목상권,노원구,127.05719700834392,37.67269635062585,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.913925435006238,-1.099593839502733,1.0,0.2893339768339769,0.5847007722007722,0,26369621,5.0,4394936.833333333,,
3110726,금천철쭉어린이공원(금하마을),골목상권,금천구,126.8906764836956,37.45329404179641,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-1.019478998880686,-1.0249248776975308,1.0,0.2746138996138996,0.5844594594594594,0,13588934,3.0,3397233.5,,
3130100,답십리시장,전통시장,동대문구,127.0581965518814,37.57361430329176,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5200408965573118,-0.5673716772986859,1.0,0.3827220077220077,0.5834942084942085,0,31967229,2.0,10655743.0,,
3120180,양재화물트럭터미널앞,발달상권,서초구,127.03679295600678,37.463880723466325,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.152787429984329,0.1128881543752121,1.0,0.6018339768339769,0.5834942084942085,0,510926262,9.0,51092626.2,,
3110634,송정역 3번,골목상권,강서구,126.81340625888836,37.55741644453887,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.9662626741583652,-1.0406104081347587,1.0,0.2806467181467181,0.5827702702702703,0,40618995,10.0,3692635.909090909,,
3130208,목동깨비시장(목3동시장),전통시장,양천구,126.86491733158284,37.54861179029975,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0758971375847004,-0.0577048193746152,1.0,0.5127895752895753,0.5822876447876448,0,101440940,3.0,25360235.0,,
3130264,상도약수골목형상점가,전통시장,동작구,126.9439891665278,37.49671495630897,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.6917193606454504,-0.6721318861589134,1.0,0.3298745173745174,0.5818050193050193,0,34455697,4.0,6891139.4,,
3120042,"숙대입구역(남영역, 남영동)",발달상권,용산구,126.97176822424127,37.54225254838163,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2540608529380606,0.327580769186703,1.0,0.6387548262548264,0.5818050193050193,0,814969569,11.0,67914130.75,,
3130119,정릉아리랑시장,전통시장,성북구,127.01199266603756,37.602892279007925,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5193082765412562,-0.5879742145827294,1.0,0.3829633204633205,0.5818050193050193,0,31767020,2.0,10589006.666666666,,
3110229,장평중학교,골목상권,동대문구,127.06999492654316,37.56456190380795,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.996063971945663,-0.9526922344999278,1.0,0.2738899613899614,0.5818050193050193,0,36141060,10.0,3285550.909090909,,
3110287,정릉3동주민센터,골목상권,성북구,127.00364681020984,37.60934391959941,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.5603828896083023,-0.5835255730908782,1.0,0.3624517374517374,0.5815637065637066,0,26898319,2.0,8966106.333333334,,
3120245,둔촌역,발달상권,강동구,127.13491805500612,37.52633926481791,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1840882765985441,-0.1481831777898065,1.0,0.6124517374517375,0.5815637065637065,0,1038860082,18.0,54676846.42105264,,
3110162,군자역 4번,골목상권,광진구,127.08278920214391,37.55806645047751,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.6571112573114739,-1.0922882417310813,1.0,0.3388030888030888,0.5810810810810811,0,44660118,5.0,7443353.0,,
