총_유동인구_수,총_직장_인구_수,총_상주인구_수,총_가구_수,월_평균_소득_금액,여가_지출_총금액,지출_총금액,아파트_평균_시가,집객시설_수,찻집_수,카페음료_점포수,스타벅스_리저브_수,공급갭_지수,유동밀도_지수,상주밀도_지수,여가소비_지수,카페_검색지수,검색량_성장률,카페_개업률,유동인구_성장률,지하철_역_수,지하철_노선_수
-0.0078108828,-0.07626333,0.06168687,-0.17046311,-0.33167824,-0.0476916,-0.018372966,0.2690515,-0.2033272,-0.003838222,-0.46347558,9.3098635e-05,-0.02781597,0.009392963,0.04373824,0.072429635,-0.021481564,0.026889117,-0.16209212,-0.001085668,-0.023472695,0.016573895
-0.0796083,-0.11237666,0.078194454,-0.25637114,-0.44795516,-0.07460026,0.2380426,0.22416906,-0.17480344,-0.0025737153,-0.51107234,6.833345e-05,-0.09823543,-0.117515385,0.14224598,0.032322492,-0.045975916,0.00069836417,-0.02309071,-0.033347588,-0.015713846,0.009902056
-0.17249657,0.10982471,0.048098106,-0.2625284,0.05960272,-0.022869473,-0.043086328,-0.03215607,-0.6117649,-0.006295871,-0.22970165,9.670762e-05,-0.03606944,0.049605623,0.012012091,-0.011384776,-0.35741585,-0.0076458952,-0.006457965,-0.029362626,-0.024519192,0.052539423
0.098017104,-0.18125042,-0.0018129991,-0.06036219,0.32090828,0.085401915,-0.12139139,-0.050858196,0.20190863,0.036532313,0.85397726,-0.0007984911,0.14646886,-0.0075968537,0.07399284,-0.010829116,0.103562556,-0.004833454,0.027693693,-0.0057480186,-0.0154116005,0.013473563
-0.012439927,-0.3107769,0.027268317,-0.21535572,-0.59097105,-0.29367754,-0.21488033,-0.7339029,-0.3676214,-0.0057504545,-0.70074004,0.00014108462,-0.08243503,-0.021449097,-0.023216357,-0.18948208,-0.09421169,-0.002010916,-0.022752445,-0.060968943,-0.03757613,-0.008047986
0.034786195,0.094351865,-0.0130113615,0.27719766,0.39769816,0.0495253,0.060494002,0.00057479035,-0.27936894,-0.0072773243,-0.15199557,0.00039447678,-0.022716157,0.036634658,-0.20107412,-0.049577847,-0.024155952,-0.016795585,-0.006102607,-0.016148467,-0.0340127,0.02952124
-0.005141929,-0.051040497,-0.004962768,-0.06724982,0.09179746,0.065353796,-0.08862832,-0.008026073,-0.3341299,-0.007018342,0.008267842,0.0002840724,-0.03642176,0.0112385405,0.12252984,-0.08561843,0.047883604,-0.0083398605,0.004647597,-0.038514417,-0.019744016,0.015452212
0.013681689,-0.3985066,0.100984454,-0.16737764,-0.3269927,0.041637566,0.15459512,-0.0061181937,0.3115068,-0.007011851,0.019684972,3.3374185e-05,-0.031629402,0.030862167,0.07351966,0.15881604,-0.0078035374,-0.034682833,-0.09411026,-0.007022392,-0.015186796,-0.015344532
-0.02100075,0.08832397,-0.08422674,0.0064131655,0.40277275,0.087024584,-0.28491697,0.09254292,-0.18883774,0.046359565,0.2903462,-1.8178471e-06,-0.06956017,-0.04870898,0.060658615,-0.1037312,0.070021436,-0.0082485145,-0.003793819,0.030812193,-0.0319932,0.0067750053
0.011490604,0.29012817,0.11940063,-0.11793138,-0.26769525,0.028359694,0.06930791,0.00031176698,0.8394092,-0.0067680883,-0.06881354,-0.00023886196,-0.021870986,-0.008715025,0.11937756,-0.017644748,-0.069279455,0.0083788475,0.063833706,-0.02729282,0.24919033,0.049583085
-0.017341057,0.6542937,0.04394203,0.035806824,0.3383883,-0.0009141923,0.06588816,-0.2197864,0.52792567,-0.010911472,0.3341164,-0.0005180177,0.02025499,-0.021822458,0.22752564,0.026284313,-0.016233929,-0.0007355006,-0.004344064,-0.006675081,0.078303784,-0.011712667
0.044527803,0.06606648,-0.1137002,0.21285973,-0.06673456,0.01946838,-0.20228998,-0.1351639,-0.26501098,-0.008225673,-0.02555128,2.2463355e-05,-0.0048818327,-0.008401525,-0.21660882,-0.12014912,0.10062161,0.0015781198,-0.0013345001,0.0016209413,-0.01852739,0.024229173
-0.07085592,-0.3734822,-0.06630782,0.024467029,-0.06600153,0.046487458,0.00584569,-0.09453391,-0.47382793,-0.005075161,-0.42606091,0.00029664362,-0.04321273,-0.06271076,-0.13282847,-0.061203007,0.17074431,-0.008833091,-0.017007481,-0.012555695,-0.013527781,-0.069915086
-0.01647768,0.097566314,0.05279646,-0.043397,0.07368911,-0.091133,-0.020217175,-0.08841652,-0.4207533,-0.009746469,-0.10314444,-0.00014455104,0.020397076,0.0106823,0.13161188,0.0038195313,-0.1374317,0.0034624937,0.003758201,-0.02789857,-0.041474428,-0.21372433
0.06767351,0.02081968,-0.03900403,0.0108732665,0.21387522,0.12520888,-0.20163801,0.095421515,-0.34477714,-0.0067197555,-0.10750307,0.00025285402,-0.04998148,0.045129117,-0.17361997,-0.043967616,0.08180601,-0.005366659,-0.11839352,0.009474524,-0.016750531,-0.008561015
-0.120242335,-0.28730053,0.047031302,-0.18044387,-0.42519507,-0.051399577,0.113833964,-0.19764106,-0.27468786,-0.0049197082,-0.57804763,0.00014404065,-0.08658311,0.0022978333,-0.023304459,-0.009610133,0.16411774,-0.055728443,-0.028183602,-0.03818879,-0.015595229,0.007055304
-0.011069458,0.08966756,-0.0143047115,-0.13400748,0.05180566,0.056505285,-0.18822269,-0.22264688,-0.47546753,-0.005414349,-0.47933644,-0.12237702,-0.1055414,-0.004688832,-0.021817317,-0.05150384,-0.1586241,0.042953853,-0.028859453,-0.0021718333,-0.035713572,0.00619075
-0.07955975,-0.39355403,0.03515918,-0.35896203,0.07398385,-0.024889767,0.22595924,-0.30473885,-0.33178595,-0.005508381,-0.68863827,0.00021412209,-0.08860439,-0.046382964,0.14366212,0.010998935,-0.13972148,-0.012084669,-0.03167739,-0.030045958,-0.012638856,0.004404149
0.021683594,0.28827634,-0.08532433,0.15664603,0.4418143,0.16066577,-0.16660693,-0.056571253,0.076359056,-0.0038859143,0.8498427,-0.026679777,0.12818474,0.005775626,-0.12295147,-0.019571502,0.10479837,-0.008051558,-0.008689335,-0.00244079,-0.01846577,0.020973181
-0.062436063,0.081477515,0.026999593,-0.1856777,0.28578925,0.022717575,0.16625531,-0.012944845,-0.3873271,0.041742798,-0.40560818,0.00020385892,-0.03732929,-0.022163475,0.22413819,0.04255924,-0.008953519,0.0052877795,0.012443158,-0.023343964,-0.026090039,0.059771735
-0.015419009,-0.0028323599,0.012703005,-0.020297676,-0.34710935,-0.026635148,0.030079775,0.041317366,0.7215615,0.05208407,0.14726028,-0.00016357498,-0.035171866,-0.036594056,0.094581485,0.06797092,0.039991174,-0.00802518,-0.00017399136,-0.00045122285,-0.04903411,0.002144836
0.043647926,0.33810633,-0.047298294,0.19860074,-0.35761866,0.13563782,-0.37365925,0.013360097,0.20563236,-0.009426689,0.06713408,-0.00023311905,0.028758451,-0.004157104,-0.10161589,-0.09352444,-0.045343332,-0.0022010612,-0.0030065791,-0.008378646,-0.037057403,0.033146463
-0.061813373,0.06714833,-0.097482786,0.09297287,0.32503995,-0.13362576,-0.17542213,-0.13970657,-0.51862365,-0.006491244,-0.11299426,0.00019338256,-0.1296831,-0.0028887044,-0.19245733,-0.032476027,-0.23461688,-0.0042284876,-0.62561363,-0.020833489,-0.03201158,0.045282878
0.020085428,-0.32286257,0.006314493,0.36904874,-0.040893424,-0.0003036406,-0.19686083,0.42504415,-0.14653364,-0.0039460724,0.22587945,-4.6434434e-05,0.15328965,0.045711264,-0.046754513,-0.04418565,-0.020746056,-0.008424038,0.009160733,0.12812907,-0.010738961,0.02268106
0.016065257,0.036020324,0.16123292,-0.0667904,0.09701491,0.064335525,0.06455931,-0.0706213,-0.10483588,-0.005738976,0.90883654,-0.00026238666,0.21898106,-0.0008133619,0.04421931,0.08882167,0.09170342,-0.012236986,0.008319027,0.019460548,-0.015610675,-0.003857634
0.035621837,0.40421036,-0.19597733,0.20507644,-0.0049906443,0.24771261,-0.3251877,0.13329707,0.05883803,-0.007884052,0.14101939,-0.00024780346,0.020850403,0.078755714,-0.19379765,-0.120571814,-0.010367649,0.027212135,0.040414754,-0.009509779,-0.040501174,0.017815908
0.066840455,-0.13716984,-0.011540004,0.21477385,0.13251123,0.16119267,-0.14461088,-0.016934173,0.09100811,-0.0048239613,-0.11895767,0.00012984553,-0.0056325076,0.03317717,0.012300583,0.005644776,-0.18947366,-0.01269985,-0.040771026,-0.0029028577,-0.021691134,0.0024238233
-0.087437205,0.089573264,-0.031833738,0.057911023,0.21193187,-0.055166528,-0.13538054,-0.043150023,-0.5188341,-0.005845993,-0.6317359,0.00028226667,-0.042129535,-0.044551045,0.11809705,0.0012041472,0.16184644,0.008470859,-0.019207044,-0.007712174,-0.033156257,-0.054311063
-0.02180275,-0.055118095,-0.08335453,-0.16735782,-0.5544254,0.020090045,-0.059724074,-0.32749864,-0.28412232,-0.004801405,-0.66408443,0.00041198113,-0.09104421,-0.015243964,-0.17728405,-0.12264632,-0.10182654,-0.012259931,-0.025583236,-0.022199,-0.028444119,0.01756592
0.01575724,-0.08196951,0.02601441,0.0014638163,-0.06861267,0.05730695,0.16482478,0.30483583,-0.297152,-0.0067148646,-0.50249916,7.458021e-05,-0.04799551,-0.008390978,0.28973684,0.07207684,0.24978198,-0.012066847,-0.021947451,-0.0024927342,-0.020061795,-0.0021381255
0.012466597,-0.14810184,-0.0010032954,-0.21335863,0.23995341,-0.104332216,-0.04252905,-0.08088653,-0.41412327,-0.002970801,-0.6678681,0.0013225961,-0.04996741,0.019375438,-0.05705561,0.01629231,0.058819544,-0.006926635,-0.020521868,-0.0009552714,-0.018436944,0.16314578
0.078347355,-0.15203899,-0.023434736,0.13445699,-0.17608073,0.062278114,-0.060779046,0.06514372,-0.19641538,-0.0036588267,-0.45699662,0.00031013516,-0.06115157,0.022296296,0.0954749,0.049802672,0.05181419,0.030969365,-0.028221237,-0.027023494,-0.018837834,-0.15601414
0.07823703,-0.041051317,0.124300726,0.023651522,-0.30021998,0.06628362,0.2844261,0.017146012,-0.4298096,-0.005626024,-0.5194002,0.00032320103,0.014903651,0.033315416,0.062459353,0.05446584,-0.0009689189,0.04144957,-0.20829378,-0.01696147,-0.010916573,0.07966701
-0.11374037,0.3057024,-0.00684553,0.28128445,-0.042656735,0.08596377,-0.19324037,0.062499005,-0.4910647,-0.011918443,-0.45394236,0.00023128965,-0.05914243,-0.012681562,0.017892662,0.033839863,0.039688483,-0.00062501314,0.07491485,-0.012602906,-0.03770159,0.11908442
0.034462858,-0.0320481,-0.042861506,0.22814833,0.078521505,0.09548793,-0.12208938,-0.021253092,-0.17550735,-0.00579799,-0.19866842,6.943136e-05,-0.0054198904,-0.0132108275,0.061715063,0.026789691,0.2635786,-1.6848608e-05,-0.0153595535,-0.020965314,-0.017944308,-0.0021443113
0.11585324,0.025156444,0.0722806,0.03540422,0.02333164,0.17967059,-0.23685546,-0.017045705,-0.263855,-0.0037931735,1.9213625,-0.0050986432,0.4336534,0.029405033,0.10444743,0.061752785,0.05024005,0.10361265,0.071757585,-0.02223167,-0.012660132,-0.0048020068
0.022181407,-0.07599432,0.049057595,-0.15358648,0.1844007,0.052717127,0.101930685,-0.07672177,0.22044012,-0.0055437437,-0.61479497,0.0010577014,-0.06805329,-0.009250032,0.00060175266,0.033879384,0.04621971,-0.0032458657,0.046867426,-0.0070768823,-0.022304656,0.00047269935
0.043917853,0.1580935,-0.051335964,0.1768605,0.033054683,-0.0576801,-0.041435927,-0.083653644,0.7404854,-0.0065757893,-0.053035084,-0.00055307016,-0.0453743,0.010384985,-0.10496462,0.029349742,0.14753479,-0.00037043466,0.00453603,-0.024191665,-0.05002784,-0.21321973
0.05805992,-0.3042818,-0.10223795,0.15767777,-0.13583553,0.124962814,-0.21787354,-0.15611565,-0.07983949,-0.0072142286,0.206493,-0.00013314706,0.04626799,-0.014655692,-0.18858343,-0.048386052,-0.0059693055,0.031864125,-0.0032238485,-0.099908814,-0.009545962,0.011529713
0.12024044,-0.16672131,0.11575744,-0.13532661,-0.1872417,-0.014394208,0.07583074,0.59392244,-0.1425151,-0.00447879,-0.5974301,-3.15043e-05,-0.071685076,-0.02546433,0.06869805,0.16900788,0.02689658,-0.003091384,-0.02139441,-0.025121633,-0.022207616,0.015563658
-0.09835848,0.07593793,0.07774185,-0.2744144,0.21232057,-0.020012483,-0.003062377,-0.226357,-0.50958335,-0.0054122414,-0.6689997,0.0002808762,-0.047987927,-0.010319989,0.26567665,-0.0020422933,0.24760306,-0.001802187,-0.1800824,0.008761576,-0.028621225,-0.07095136
-0.18661116,-0.3842189,-0.050628785,-0.20569456,-0.40912345,0.0005331983,0.02702432,-0.119442955,-0.96764725,-0.0044389907,-0.630263,9.696752e-05,-0.14860545,-0.1454764,0.0047984705,-0.0023695426,-0.55647844,-0.014826635,-0.04230763,-0.01239161,-0.013943702,-0.32646096
-0.0024370477,-0.022739789,-0.040386274,-0.05973982,-0.09527765,-0.0607387,-0.020911094,0.00089673745,-0.29211164,-0.008466857,-0.28224844,0.00013222426,-0.055117197,-0.010429792,0.07774593,0.030275203,-0.016317153,0.008676291,-0.0094212135,0.050976045,-0.042954825,-0.00093211874
-0.07565982,-0.07206286,-0.039579753,0.09596561,-0.33243623,-0.0025760785,-0.16938618,0.19502628,-0.21494518,-0.00044002617,-0.29619673,0.00013987915,-0.10091548,-0.01924471,-0.043566443,0.039118644,-0.031132072,0.013711046,-0.023446463,-0.009590781,-0.030605547,0.015780173
0.07849905,0.38565314,0.01156539,-0.17325965,0.29349694,-0.121710636,-0.087082505,0.017353496,-0.25132617,-0.009931418,-0.4501237,0.00032872465,-0.08346546,0.012898909,-0.03485871,-0.023342792,0.034511372,-0.0028313661,0.0015961176,-0.009180028,-0.047515217,0.029251454
0.036470532,0.98552704,-0.026699858,0.18004283,-0.024570249,0.2651077,-0.20604333,-0.048033066,0.85141116,-0.0037078268,1.982681,-0.00020733404,0.383754,0.028809417,-0.053359237,0.094950035,-0.09539839,-0.011099458,0.06256405,-0.006532436,0.10594215,0.0062948368
-0.025723306,0.517722,-0.045069635,-0.05123272,0.2787174,0.1402602,-0.10151304,-0.07848368,0.6645833,-0.005536192,0.74327743,-0.0055582663,0.19393116,0.022629058,0.03624619,-0.024427263,0.009706115,0.0501928,0.04364812,0.081169695,0.06625696,-0.0069265324
0.045793556,0.43068513,0.10968614,-0.09614922,0.48803246,0.046071377,0.16415854,0.000949682,-0.22809865,0.054277226,0.31059912,0.00015179861,-0.03741666,0.07264041,0.28752506,0.09352373,0.0900188,0.005820357,0.005661461,-0.0042471066,-0.027977843,0.0043428577
0.035246156,0.1053466,0.06218442,0.030463958,0.108714744,0.14372827,0.019526614,-0.029099684,-0.26712644,-0.006054696,-0.50541544,0.00018368199,-0.04603308,0.03165203,0.3249154,-0.016381234,0.2183105,-0.03973031,-0.1929175,0.046685435,-0.034862895,-0.00056008727
-0.1094294,-0.35380238,0.07880311,-0.03814902,0.22857524,0.009003345,0.0163833,-0.18496445,-0.5069004,-0.004923423,0.034087975,5.863802e-05,-0.031275786,-0.054352816,0.0067080213,0.01002488,-0.035686713,-0.0064477525,-0.0014736651,-0.0094526,-0.015842862,-0.039008956
-0.008275426,-0.21258639,0.07119967,-0.14107557,-0.36431685,0.024043487,-0.00790903,-0.073993444,-0.13370293,-0.0051192553,-0.4285507,0.0002159849,-0.045911096,0.0082513,0.21106897,0.12588052,-0.05547577,0.03779743,-0.16662233,-0.011301247,-0.015179955,-0.0056455107
0.03148017,0.28313234,-0.029554311,0.119283855,0.25943273,0.11550849,-0.09599834,-0.0651971,0.73782873,-0.004978111,1.4297963,-0.03192608,0.28201377,0.0028490948,-0.14910316,-0.024649974,0.13484298,-0.0070892703,0.051194046,-0.0050177067,0.09673263,-0.013741896
-0.042869993,0.546451,0.031291373,-0.23940934,0.54700595,0.012013702,0.1437732,-0.14663963,-0.41461596,-0.010145069,-0.07049978,-0.0001771269,0.018610496,-0.0066042375,0.18126164,0.05095979,0.16850278,0.0015384001,0.0060157576,-0.024124457,-0.020994974,0.029164994
-0.0542484,0.14190795,0.15042804,-0.24457148,0.6035569,-0.03084881,0.26687157,0.109835304,-0.3814802,-0.005427216,-0.010841788,-4.4484874e-05,0.13254698,0.060395274,0.23175351,0.057134606,0.0059077805,0.004239055,-0.007809253,-0.00826574,-0.02700274,0.00083940756
-0.011635608,0.121630676,0.046954,0.08130449,0.17716973,0.11271381,0.081740215,-0.052539706,-0.1541298,-0.0069259508,0.07942729,-3.3775606e-05,0.12669437,0.018965427,0.054196537,-0.007462359,0.026817625,0.021568216,-0.00027600178,0.04123251,-0.02914761,0.00080485013
0.04516772,-0.08991319,-0.064927354,0.094738215,-0.09371206,0.08438485,-0.07969674,-0.07338326,-0.2604085,-0.0057844506,0.1979969,3.3794844e-05,0.038387366,-0.034558572,0.057530507,-0.06973047,-0.022915324,-0.009837249,0.03960626,-0.0060145585,-0.013686456,0.01507314
0.13531926,-0.13583773,-0.094337046,0.21206251,-0.17065196,0.13412665,-0.04059467,0.058783073,-0.15324216,-0.0046165823,-0.36052305,0.00023368219,-0.01871434,0.019417014,-0.11915755,-0.008865811,-0.016660336,0.037037265,-0.0007327769,-0.002725403,-0.02244341,3.2009484e-05
0.00077587983,-0.4265477,-0.035962176,-0.07051266,-0.731167,-0.049278423,0.051225178,-0.14173274,-0.06001139,-0.0067464625,-0.25604388,0.00013506152,-0.027287504,0.008844238,0.025042456,-0.116394974,-0.29745665,-0.0054420116,-0.012578491,-0.015597807,0.06886929,-0.025266178
-0.28414583,-0.6337435,0.0688106,-0.43610212,0.13583784,-0.012116034,0.16870107,-0.02067097,-0.47293302,-0.0050703287,-0.6960188,0.00016070849,-0.11132,-0.13026768,0.26506692,-0.09363264,-0.015335488,0.00024404422,-0.0336299,-0.026231993,-0.01497302,0.046022877
-0.04460466,-0.5074123,-0.019129774,-0.13008365,-0.93443984,-0.07309844,0.09769668,0.014721703,-0.5398922,-0.0042031026,-0.6186429,0.00012578107,-0.07690889,-0.12687598,0.104094416,0.0017000854,-0.070269346,-0.0012543785,-0.017017137,-0.023360362,-0.01251514,0.02932378
-0.15791361,0.009320289,-0.0075192153,-0.29161027,0.28005657,0.06903344,0.011945231,0.27842957,-0.33653796,-0.0058786906,-0.5083399,-3.363798e-05,-0.04806311,-0.061821286,0.1843252,0.018688364,0.040404577,0.00035550003,-0.1443627,0.011451,-0.030022042,0.006683636
0.0140190255,-0.15645517,0.057497263,0.060214862,-0.041647945,-0.037796915,0.24790229,-0.093283296,-0.09554337,-0.0051652794,-0.44988564,3.959616e-05,-0.03229273,0.0039103217,0.0020613454,0.063141234,-0.052476224,-0.006621569,-0.018584747,-0.016017715,-0.01201143,0.019678582
-0.034556266,0.4118138,0.040259257,-0.10249073,0.10759367,-0.022578457,0.016149815,-0.35770628,0.627711,-0.00863783,0.26409733,-0.00053924025,0.027219642,0.0027079128,0.048039544,0.026865501,-0.006775324,0.012862383,-0.008385749,-0.02994907,-0.02565132,-0.013154365
-0.0062391614,0.22457156,-0.14194548,0.21639517,0.37820953,0.1278331,-0.12901452,-0.0363488,-0.41962272,-0.0032449504,0.7936315,-0.0013755951,0.1771295,-0.021740505,-0.1356982,-0.0059648417,0.007868429,0.0033210774,0.0416258,-0.0029725132,-0.022150258,0.016137684
0.057979617,0.16307238,-0.030294307,-0.0061387382,0.4270908,0.07358283,-0.08668055,0.033053827,0.8214788,-0.0057934974,-0.031821396,-0.00023257681,0.084885634,0.008712612,-0.041305173,-0.044947997,-0.065678924,0.0021296057,0.0076040975,-0.005591829,-0.04629037,-0.012605105
0.06947044,-0.03297914,-0.022230865,0.20922701,-0.044519644,0.0685965,-0.079749204,0.05039214,-0.24821278,0.0428082,-0.15609215,0.00026906602,-0.063443825,0.022927959,0.05217528,0.07755532,-0.051415715,0.059434466,-0.0024966428,-0.022450007,-0.018420493,0.021792777
0.06828385,0.38191864,-0.06359787,0.09456067,0.37207654,0.13074483,-0.08108641,-0.0281704,0.074988194,-0.004170056,0.6228168,-0.0002908114,0.100037254,0.033271637,-0.110440776,-0.028970635,-0.03328682,-0.0043968405,0.031588696,-0.008416618,0.057401005,-0.00674616
0.030230349,-0.04765375,-0.27717745,0.2177407,-0.04427849,0.19322123,-0.43005288,-0.053611185,-0.31757268,-0.0073410105,0.05387679,-5.2511357e-05,0.040828336,-0.061971802,-0.30729654,-0.120306894,-0.14091532,-0.015096943,0.0013225327,-0.015670693,-0.022188485,-0.0043964386
-0.016909044,0.04402957,0.047530524,-0.3333157,-0.65654755,-0.09852208,0.17209822,0.5483934,-0.9603974,-0.006312373,-0.14363234,9.908121e-05,-0.017085584,0.012714405,0.19385429,0.0704041,-0.029649282,0.030123062,0.0010434286,-0.039786916,-0.028281543,-0.5659688
0.067653246,-0.12430562,-0.051029503,0.049818765,-0.32376623,0.07919841,-0.2887466,-0.08808718,-0.39979163,-0.006211887,-0.4626249,0.00020655559,-0.03956909,0.012691838,0.03625304,-0.027699975,-0.0144154895,0.0064908504,-0.010920153,-0.038150012,-0.017858956,-0.05379051
-0.08659329,-0.20045026,0.06389404,-0.19905101,0.31418383,-0.05047582,-0.14568241,-0.1362136,-1.0023164,-0.0029838043,-0.6077318,3.142663e-05,-0.02420372,-0.07441667,-0.0038506226,-0.031176805,0.06837556,0.02845893,-0.22198704,-0.06127979,-0.016423536,-0.11658084
0.032949425,-0.55511624,-0.31480575,0.22758591,-0.21604301,-0.065305874,-0.1366214,-0.04336029,0.1520681,-0.0038896701,0.46577662,-0.00013938137,0.14183038,-0.022304768,-0.20986706,-0.17058066,-0.047571752,-0.0061950134,-0.0069959913,-0.0032204837,-0.026145648,0.030631177
0.07811164,-0.08163177,-0.012193587,0.3956885,0.47574267,0.14252295,0.08445687,-0.0029789065,-0.12047061,-0.006907193,-0.07035058,-4.732667e-05,-0.018511917,0.069207035,0.052745435,0.1591537,0.25745478,0.04920605,0.0030968557,0.00042421877,-0.017433848,0.035461083
-0.012878905,0.45963565,0.056692533,-0.11674329,0.018874645,0.04593728,0.013384282,-0.039358318,0.5970903,-0.00557511,0.32815048,-0.0008470097,0.06452275,0.0003796213,0.07631031,-0.115557514,0.062383607,-0.0029057162,0.043919038,-0.012802935,0.0532707,-0.008379036
-0.050929543,0.10382575,-0.011951145,-0.14585014,0.16785589,-0.047990732,0.08621117,-0.26389742,0.31495786,-0.0042388425,0.5042293,-0.0059430143,0.1959863,-0.015186986,0.013265816,0.02229339,0.044632632,-0.013020141,0.04286924,0.0032232893,0.06823735,-0.022015916
0.018562369,0.008125302,-0.042300776,0.1388856,-0.18262255,0.0370996,0.08082722,-0.15810932,0.7027568,-0.009175669,-0.21899682,-0.00012754109,-0.031774636,-0.006514558,0.04079675,-0.0642824,-0.03570879,-0.013049282,-0.008295775,0.041420657,-0.03820086,0.00032288255
0.090940796,0.15621467,-0.25407588,0.23166068,-0.030975103,0.35444963,-0.37486923,-0.11862555,0.45193252,-0.007492421,-0.016704522,-0.00024522154,0.04500437,0.119948916,-0.29441008,-0.11490212,-0.039967738,0.013959991,-0.0016120528,-0.0098947445,-0.039209295,-0.0062021166
0.06324154,0.019159557,-0.01183386,0.35913447,0.028834594,0.2953708,-0.22042187,0.2981596,0.01566351,-0.007215614,0.01376257,6.492544e-05,-0.010163762,0.022243414,0.14074284,-0.055569638,0.19267951,-0.0111958645,0.032063853,-0.0019007522,-0.01914145,-0.003734071
-0.043179654,0.22025141,0.07401605,-0.09048008,0.26993287,-0.040476985,-0.0012721949,-0.049519517,-0.08632716,-0.0063770916,0.7238898,-0.0006439243,0.074848525,-0.045561686,0.051812228,0.022955682,0.094230354,-0.011096525,0.004844737,-0.007357483,-0.029222175,0.020105748
0.03151548,0.8003001,0.043671083,-0.26657534,0.31049624,-0.0658998,0.21033621,0.2948798,0.64570355,-0.0022437812,1.4938828,-0.0001386621,0.27314085,0.010688851,0.14090693,0.05123444,0.101841986,-0.010886353,0.041642435,0.089132115,0.06358324,1.1779055e-05
0.054330107,0.010694499,-0.19857538,0.2052212,0.48590276,0.231845,-0.3206697,0.009634652,0.2793061,0.02438559,0.6589263,-0.000585985,0.07767561,0.03275848,-0.17568818,-0.08191521,0.028928796,0.0048857895,0.039947763,-0.011430037,-0.02006733,0.016594354
-0.09882382,-0.07405054,0.015375658,-0.10282595,0.24583746,0.01392139,0.04763546,-0.11827245,-0.3882825,0.035710596,-0.7188197,0.00021545592,-0.07452465,0.010650646,0.2542086,0.0080048125,-0.07713454,0.01495382,-0.027035639,-0.0110228555,-0.017457848,0.037140682
0.023186497,0.02130249,-0.06312678,-0.14836888,0.027373042,0.0037588163,-0.32895386,-0.20483552,-0.3772443,-0.0061035226,-0.28578067,0.0003387311,-0.056575965,-0.02117142,-0.22664663,-0.05572386,-0.09165851,0.0048758006,-0.0059413407,-0.012686882,-0.03730251,-0.0023691037
0.031827345,-0.27047914,0.046761114,-0.16405547,-0.25977212,0.026260376,0.23134807,0.22150218,-0.44608375,-0.0041000987,-0.48085696,0.00018146928,-0.039895084,0.015796859,0.07704375,0.06141766,0.06396067,0.017405184,-0.015662706,-0.008135523,-0.012254742,0.00034757523
-0.04808363,0.4865853,-0.08713095,0.14140482,0.31800294,-0.03542283,-0.057293996,-0.065842725,0.5452551,-0.009641437,0.083255515,-0.00023611118,-0.01564366,0.0052831513,-0.20642623,-0.08714767,-0.066730686,-0.0056262664,0.043681867,-0.0107638845,-0.021486338,-0.028215602
-0.0068017747,0.8214628,0.069545895,-0.2509352,0.16910468,-0.036166336,0.2805116,0.20776261,0.6520766,-0.0012576313,1.2549015,-0.0057672146,0.19908856,0.03199717,0.2082177,0.08373887,0.075346045,-0.005469261,0.040280983,-0.006511701,-0.008785295,-0.01081059
0.029137334,-0.25339833,0.052114468,-0.058920495,0.10720292,0.019460285,0.44461238,0.8278312,-0.04526335,-0.0064574527,-0.22566104,5.6049612e-05,-0.0661288,0.081651844,0.23075582,0.1324941,0.007409585,-0.015456372,-0.009207303,0.1699541,-0.015130261,0.03321763
-0.14788537,0.08842591,-0.026092533,-0.08975347,0.20903833,0.04929332,0.078455254,0.0022622827,-0.48403764,-0.0060046013,0.10926629,-2.0254505e-05,0.12172596,0.0125308605,0.22822209,0.046703663,0.13239405,0.00033794862,0.0069358414,-0.020282533,-0.02262149,-0.03731136
0.05105668,-0.25562114,0.13068894,-0.008605968,0.02455451,0.079695016,0.16630648,0.121891,0.076253,-0.0068316604,0.056074325,-0.000117829586,-0.044448204,0.016767161,0.052331828,0.12985641,-0.051413067,0.037086397,-0.0040018205,-0.033267222,-0.017713264,0.037316717
0.08394116,-0.052384153,0.116301656,-0.028951697,0.23388231,0.054886553,0.16440439,-0.283864,-0.33781973,-0.007842349,-0.64016277,0.0012972148,-0.05217909,0.016848119,0.019643275,0.047644913,0.12308247,0.004125898,-0.018840149,0.02168348,-0.022349086,-0.029983513
0.03156214,0.33003333,-0.14388217,0.20405923,-0.0945018,0.16636074,-0.1526586,0.08892134,0.82341605,-0.0042767148,0.59329,-0.00043646374,0.06631269,0.0082332175,-0.12844758,0.009672669,-0.071488254,-0.0057250247,0.04328519,-0.015298595,-0.028467318,0.019482892
-0.012664211,-0.27333605,0.07329127,-0.17305197,-0.15756682,0.025235374,0.17839527,-0.30566826,-0.27543673,-0.0073890183,-0.20921807,0.00021493816,-0.036976617,0.0021797928,0.033473212,0.048947632,-0.0032877664,-0.009120516,0.004277161,0.00042404694,-0.018076574,0.0022650752
0.0033255618,0.42697442,0.038255155,-0.14090872,0.2549191,0.024220882,0.09876297,-0.11911749,-0.17473431,-0.011214,-0.43581048,0.0001938057,-0.029957732,-0.0032073949,-0.007882547,0.05581395,-0.10271749,0.032141373,-0.013039688,-0.013096706,-0.03522253,0.045674235
