블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션
255,0.6018339768339769,0.2224903474903475,0.8793436293436293,0.32432432432432434,0.12065637065637065,0.32432432432432434,3110144,어린이대공원역 4번,골목상권,-1.5269882931141368,-1.8125705197362936,1.0,1588677.0,6.0,0,11120739,Q2_잠재수요미실현,True
256,0.6015926640926641,0.24831081081081086,0.8532818532818532,0.34990347490347495,0.14671814671814673,0.34990347490347495,3110467,은평요양병원,골목상권,-1.320488113476021,-1.0336989751091836,1.0,2788553.6666666665,5.0,0,16731322,Q2_잠재수요미실현,True
257,0.6011100386100386,0.201496138996139,0.8996138996138996,0.30260617760617764,0.10038610038610038,0.30260617760617764,3110456,구산보건지소,골목상권,-1.7394922494455187,-1.5505547750012365,1.0,808757.9847328244,15.375,0,13243412,Q2_잠재수요미실현,True
258,0.6011100386100385,0.23431467181467183,0.8667953667953667,0.33542471042471045,0.13320463320463322,0.33542471042471045,3110553,가좌역 2번,골목상권,-1.4167264063058695,-0.8652425392567997,1.0,2149079.6,6.5,0,16118097,Q2_잠재수요미실현,True
259,0.6008687258687259,0.3238416988416989,0.777027027027027,0.42471042471042475,0.22297297297297297,0.42471042471042475,3120114,목동신시가지,발달상권,-0.8701166236975766,-0.866397438047827,0.5,41484861.16953317,49.875,1,2110542312,Q3_저성과포화,True
260,0.6001447876447876,0.5248552123552124,0.5752895752895753,0.625,0.4247104247104247,0.625,3120086,태릉입구역,발달상권,-0.0895115429533497,0.0162204361817232,1.0,30465450.78787879,15.5,0,502679938,Q2_잠재수요미실현,False
261,0.5996621621621622,0.6759169884169884,0.42374517374517373,0.7755791505791506,0.5762548262548263,0.7755791505791506,3120222,삼성역,발달상권,0.2987839242981422,0.0276275521043779,1.0,192055279.30176213,49.44444444444444,0,9688121867,Q1_검증시장공백,False
262,0.5994208494208495,0.24324324324324326,0.8561776061776062,0.3426640926640927,0.1438223938223938,0.3426640926640927,3110529,홍제3동주민센터,골목상권,-1.3246648614556342,-1.0489760012495273,1.0,2467315.294117647,5.375,0,15729135,Q2_잠재수요미실현,True
263,0.5989382239382239,0.4753861003861004,0.6235521235521235,0.5743243243243243,0.3764478764478765,0.5743243243243243,3110002,독립문역 1번,골목상권,-0.2378675732455306,-0.2783456439384899,1.0,20100494.4,2.125,0,62814045,Q2_잠재수요미실현,True
263,0.5989382239382239,0.25723938223938225,0.8416988416988417,0.3561776061776062,0.1583011583011583,0.3561776061776062,3110224,외대앞역 2번,골목상권,-1.2637359649534723,-1.2237548760029462,1.0,3000000.0,3.0,0,12000000,Q2_잠재수요미실현,True
263,0.5989382239382239,0.30743243243243246,0.7915057915057915,0.4063706563706564,0.2084942084942085,0.4063706563706564,3110968,강남구청역 2번,골목상권,-0.9015849186975408,-0.8150958025415976,1.0,6127117.530612244,4.444444444444445,0,33358751,Q2_잠재수요미실현,True
266,0.5984555984555985,0.2548262548262548,0.8436293436293436,0.3532818532818533,0.15637065637065636,0.3532818532818533,3110405,방학역 1번,골목상권,-1.264924806379014,-1.2409772030517945,1.0,2865262.3225806453,6.75,0,22205783,Q2_잠재수요미실현,True
267,0.597007722007722,0.2842664092664093,0.8127413127413128,0.3812741312741313,0.18725868725868725,0.3812741312741313,3110355,삼양사거리역 2번,골목상권,-1.0603209980147703,-1.0438468487853534,1.0,4488679.2,4.0,0,22443396,Q2_잠재수요미실현,True
267,0.597007722007722,0.21283783783783786,0.8841698841698842,0.3098455598455599,0.11583011583011583,0.3098455598455599,3130065,무학봉상점가,전통시장,-1.5845640736836837,-1.6970676025878393,1.0,1108807.5,12.333333333333334,0,14784100,Q2_잠재수요미실현,True
269,0.5967664092664093,0.24927606177606182,0.8474903474903475,0.3460424710424711,0.1525096525096525,0.3460424710424711,3110395,신한은행 방학동지점,골목상권,-1.2879979648756112,-1.1107472919598227,1.0,2591826.7317073173,4.125,0,13283112,Q2_잠재수요미실현,True
270,0.5965250965250966,0.305984555984556,0.7905405405405406,0.40250965250965254,0.20945945945945946,0.40250965250965254,3110980,개포지구대옆,골목상권,-0.898853284218351,-0.6666253842798263,1.0,5883799.0,4.0,0,29418995,Q2_잠재수요미실현,True
270,0.5965250965250966,0.37548262548262545,0.721042471042471,0.472007722007722,0.27895752895752896,0.472007722007722,3110604,신월4동주민센터,골목상권,-0.5730770609488864,-0.57170920771148,1.0,10467266.4,2.75,0,39252249,Q2_잠재수요미실현,True
272,0.5962837837837838,0.2613416988416989,0.834942084942085,0.35762548262548266,0.16505791505791506,0.35762548262548266,3110641,공항고등학교,골목상권,-1.2291524221416346,-0.5030176973248319,1.0,3069012.1666666665,5.0,0,18414073,Q2_잠재수요미실현,True
273,0.596042471042471,0.5603281853281854,0.5357142857142857,0.6563706563706564,0.4642857142857143,0.6563706563706564,3120085,은행사거리,발달상권,-0.0038522165124916,0.0929291388400497,1.0,37783876.58181818,12.75,0,519528303,Q2_잠재수요미실현,False
274,0.5955598455598455,0.24420849420849422,0.8513513513513513,0.3397683397683398,0.14864864864864866,0.3397683397683398,3111067,강동구립성내도서관,골목상권,-1.31588870030005,-1.4611195673448154,1.0,2235431.9191919193,11.375,0,27663470,Q2_잠재수요미실현,True
275,0.5953185328185329,0.34338803088803094,0.7519305019305019,0.43870656370656375,0.24806949806949807,0.43870656370656375,3130264,상도약수골목형상점가,전통시장,-0.6917193606454504,-0.6721318861589134,1.0,8352896.242424242,3.125,0,34455697,Q2_잠재수요미실현,True
276,0.5948359073359073,0.5185810810810811,0.5762548262548263,0.6134169884169884,0.42374517374517373,0.6134169884169884,3120066,장한평역(장한평),발달상권,-0.0914757234970835,-0.0941968564717703,1.0,28330244.35249042,31.625,0,924274222,Q2_잠재수요미실현,True
276,0.5948359073359073,0.27244208494208494,0.8223938223938224,0.3672779922779923,0.1776061776061776,0.3672779922779923,3110156,군자역 5번,골목상권,-1.1319151052241487,-1.6300202616049235,1.0,3761116.4444444445,8.0,0,33850048,Q2_잠재수요미실현,True
278,0.5943532818532818,0.3318050193050193,0.7625482625482626,0.42615830115830117,0.23745173745173745,0.42615830115830117,3120188,압구정역,발달상권,-0.7588020879275987,-0.7031914938254297,0.25,56221169.934328355,40.875,3,2354261491,Q3_저성과포화,True
278,0.5943532818532818,0.26809845559845563,0.8262548262548263,0.3624517374517375,0.17374517374517376,0.3624517374517375,3111040,거여초등학교,골목상권,-1.178232159890225,-1.5076667491254196,1.0,3435443.25,3.0,0,13741773,Q2_잠재수요미실현,True
278,0.5943532818532818,0.25748069498069504,0.8368725868725868,0.3518339768339769,0.16312741312741313,0.3518339768339769,3110319,종암동주민센터,골목상권,-1.2411793831690936,-1.194593296123602,1.0,2820895.5223880596,6.444444444444445,0,21000000,Q2_잠재수요미실현,True
281,0.5941119691119692,0.3286679536679537,0.7654440154440154,0.4227799227799228,0.23455598455598456,0.4227799227799228,3110538,충정로역 3번,골목상권,-0.7666288174826477,-0.2282498721831033,1.0,7106403.833333333,5.0,0,42638423,Q2_잠재수요미실현,True
282,0.5938706563706564,0.298503861003861,0.7953667953667953,0.3923745173745174,0.20463320463320464,0.3923745173745174,3110416,노원초등학교,골목상권,-0.913925435006238,-1.099593839502733,1.0,5022784.952380952,4.25,0,26369621,Q2_잠재수요미실현,True
283,0.5936293436293436,0.2557915057915058,0.8378378378378378,0.34942084942084944,0.16216216216216217,0.34942084942084944,3110437,당고개역 2번,골목상권,-1.2438044278970075,-0.9238004919805636,1.0,2748901.8775510206,5.125,0,16837024,Q2_잠재수요미실현,True
284,0.5931467181467182,0.6192084942084942,0.47393822393822393,0.7123552123552124,0.5260617760617761,0.7123552123552124,3120175,남부터미널역,발달상권,0.1798032971750736,0.062755477331838,1.0,61469596.20253164,38.5,0,2428049050,Q1_검증시장공백,False
284,0.5931467181467182,0.27944015444015446,0.8137065637065637,0.3725868725868726,0.18629343629343628,0.3725868725868726,3110730,서울축산농협 독산역지점(독산파출소),골목상권,-1.0788365874362889,-1.0490081680709973,1.0,4097560.975609756,4.125,0,21000000,Q2_잠재수요미실현,True
286,0.5924227799227799,0.28836872586872586,0.8040540540540541,0.38079150579150584,0.19594594594594594,0.38079150579150584,3110689,오류동역 3번,골목상권,-0.9785341656437474,-2.4995703919137338,1.0,4467429.354838709,3.4285714285714284,0,19784330,Q2_잠재수요미실현,True
287,0.5916988416988417,0.28861003861003864,0.803088803088803,0.3803088803088803,0.1969111969111969,0.3803088803088803,3110121,한양대역 4번,골목상권,-0.9766301844571892,0.749087048699923,1.0,4430358.0,3.0,0,17721432,Q2_잠재수요미실현,False
288,0.5912162162162162,0.2388996138996139,0.8523166023166023,0.3301158301158301,0.1476833976833977,0.3301158301158301,3110783,영등포시장역 1번,골목상권,-1.3180338520452786,-1.6478380877952492,1.0,1860348.14,6.142857142857143,0,13288201,Q2_잠재수요미실현,True
289,0.5909749034749034,0.2502413127413127,0.8407335907335908,0.34121621621621623,0.15926640926640925,0.34121621621621623,3110594,신월중학교,골목상권,-1.2628007022081107,-1.1836607362354674,1.0,2447637.1016949154,5.555555555555555,0,16045621,Q2_잠재수요미실현,True
289,0.5909749034749034,0.34000965250965254,0.7509652509652509,0.430984555984556,0.24903474903474904,0.430984555984556,3111063,강동구립 천호도서관,골목상권,-0.6837226980646172,-1.127498977211842,1.0,7703093.8125,4.333333333333333,0,41083167,Q2_잠재수요미실현,True
291,0.5900096525096525,0.2608590733590733,0.8291505791505791,0.35086872586872586,0.17084942084942084,0.35086872586872586,3110537,충정로현대아파트,골목상권,-1.1927348308330252,-1.2062066493386083,1.0,2802507.2653061226,11.25,0,34330714,Q2_잠재수요미실현,True
291,0.5900096525096525,0.47707528957528955,0.6129343629343629,0.5670849420849421,0.38706563706563707,0.5670849420849421,3130210,목2동시장,전통시장,-0.1895353337956002,-0.1665519563317714,1.0,19018361.111111112,3.5,0,85582625,Q2_잠재수요미실현,True
293,0.5888030888030888,0.222972972972973,0.8658301158301158,0.3117760617760618,0.13416988416988418,0.3117760617760618,3110190,고대앞사거리,골목상권,-1.4158387439807996,-1.221810969078715,1.0,1172537.7684210527,10.875,0,13923886,Q2_잠재수요미실현,True
294,0.5883204633204633,0.319980694980695,0.7683397683397684,0.4083011583011583,0.23166023166023167,0.4083011583011583,3130058,이촌종합시장,전통시장,-0.7994585418106439,-0.8887588583839823,1.0,6226532.75,3.0,0,24906131,Q2_잠재수요미실현,True
295,0.5880791505791506,0.22611003861003862,0.861969111969112,0.3141891891891892,0.13803088803088803,0.3141891891891892,3130159,공릉동 도깨비시장,전통시장,-1.354331802507243,-1.7750355310304613,1.0,1291374.523076923,15.25,0,20984836,Q2_잠재수요미실현,True
296,0.5878378378378378,0.2702702702702703,0.8175675675675675,0.3581081081081081,0.18243243243243243,0.3581081081081081,3110378,송중동주민센터,골목상권,-1.1052361438077796,-0.9614005657619304,1.0,3103190.6170212766,4.222222222222222,0,16205551,Q2_잠재수요미실현,True
297,0.5875965250965252,0.256515444015444,0.8310810810810811,0.3441119691119691,0.16891891891891891,0.3441119691119691,3110387,쌍문초등학교,골목상권,-1.2016645097217946,-0.893759698254099,1.0,2523688.7843137253,5.375,0,16088516,Q2_잠재수요미실현,True
298,0.5868725868725868,0.38803088803088803,0.6988416988416988,0.47490347490347495,0.30115830115830117,0.47490347490347495,3130119,정릉아리랑시장,전통시장,-0.5193082765412562,-0.5879742145827294,1.0,10589006.666666666,2.0,0,31767020,Q2_잠재수요미실현,True
299,0.5866312741312741,0.24686293436293438,0.8397683397683398,0.3334942084942085,0.16023166023166024,0.3334942084942085,3110618,강서고등학교,골목상권,-1.2606808240552425,-0.9966167951452974,1.0,2058177.5294117648,7.5,0,17494509,Q2_잠재수요미실현,True
299,0.5866312741312741,0.2767857142857143,0.8098455598455598,0.36341698841698844,0.19015444015444016,0.36341698841698844,3110726,금천철쭉어린이공원(금하마을),골목상권,-1.019478998880686,-1.0249248776975308,1.0,3494297.314285714,2.888888888888889,0,13588934,Q2_잠재수요미실현,True
301,0.5859073359073359,0.48069498069498073,0.6052123552123552,0.5666023166023166,0.3947876447876448,0.5666023166023166,3120235,문정역,발달상권,-0.1541688107929566,0.1631364097654126,1.0,19009529.027522936,121.625,0,2331043497,Q2_잠재수요미실현,False
302,0.5854247104247104,0.5111003861003861,0.5743243243243243,0.5965250965250966,0.42567567567567566,0.5965250965250966,3120237,경찰병원역,발달상권,-0.0838007809902414,0.1845148876302167,1.0,25080893.625,23.0,0,601941447,Q2_잠재수요미실현,False
303,0.5851833976833978,0.4490830115830116,0.6361003861003861,0.5342664092664093,0.3638996138996139,0.5342664092664093,3110958,역삼역 4번,골목상권,-0.2851929332442147,-0.2991494365026565,1.0,15384389.399999999,5.666666666666667,0,102562596,Q2_잠재수요미실현,True
304,0.584942084942085,0.31081081081081086,0.7741312741312741,0.3957528957528958,0.22586872586872586,0.3957528957528958,3110992,도곡초등학교,골목상권,-0.8486885637575732,-0.0342230450207993,1.0,5304321.109756098,8.11111111111111,0,48328259,Q2_잠재수요미실현,True
305,0.5844594594594594,0.2765444015444016,0.8079150579150579,0.36100386100386106,0.1920849420849421,0.36100386100386106,3110229,장평중학교,골목상권,-0.996063971945663,-0.9526922344999278,1.0,3285550.909090909,10.0,0,36141060,Q2_잠재수요미실현,True
306,0.5842181467181468,0.5147200772200772,0.5694980694980696,0.5989382239382239,0.4305019305019305,0.5989382239382239,3130208,목동깨비시장(목3동시장),전통시장,-0.0758971375847004,-0.0577048193746152,1.0,25360235.0,3.0,0,101440940,Q2_잠재수요미실현,True
306,0.5842181467181468,0.4017857142857143,0.6824324324324325,0.48600386100386106,0.31756756756756754,0.48600386100386106,3110006,부암동주민센터,골목상권,-0.4605623338443187,-0.2407567739647673,1.0,11389860.888888888,3.5,0,51254374,Q2_잠재수요미실현,True
308,0.5842181467181466,0.37089768339768336,0.7133204633204633,0.4551158301158301,0.28667953667953666,0.4551158301158301,3110003,세검정초등학교,골목상권,-0.546089903482553,-0.9442756184192465,1.0,9445252.5,4.333333333333333,0,50374680,Q2_잠재수요미실현,True
309,0.5837355212355213,0.3453185328185328,0.7384169884169884,0.42905405405405406,0.26158301158301156,0.42905405405405406,3110579,마포역 4번,골목상권,-0.6279452653321336,-0.5397626039372656,1.0,7595381.333333333,3.875,0,37027484,Q2_잠재수요미실현,True
310,0.5832528957528957,0.6015926640926641,0.48166023166023164,0.6848455598455598,0.5183397683397684,0.6848455598455598,3120180,양재화물트럭터미널앞,발달상권,0.152787429984329,0.1128881543752121,1.0,48403540.610526316,9.555555555555555,0,510926262,Q1_검증시장공백,False
311,0.5830115830115831,0.24034749034749037,0.8426640926640927,0.3233590733590734,0.15733590733590733,0.3233590733590734,3110702,개봉초등학교,골목상권,-1.2641786333290703,-0.5629886469276913,1.0,1578905.8285714285,7.75,0,13815426,Q2_잠재수요미실현,True
312,0.5827702702702703,0.28354247104247104,0.7992277992277992,0.36631274131274133,0.20077220077220076,0.36631274131274133,3110749,금산초등학교(금천고등학교),골목상권,-0.9456744605024916,-0.9151888806976544,1.0,3661016.9491525423,6.375,0,27000000,Q2_잠재수요미실현,True
313,0.5822876447876448,0.41819498069498073,0.6640926640926641,0.5004826254826256,0.3359073359073359,0.5004826254826256,3120109,서울남부지방법원,발달상권,-0.3706457984906137,-0.1479146325613053,1.0,12545418.12,24.0,0,313635453,Q2_잠재수요미실현,True
313,0.5822876447876448,0.6392374517374517,0.443050193050193,0.7215250965250966,0.556949806949807,0.7215250965250966,3120042,"숙대입구역(남영역, 남영동)",발달상권,0.2540608529380606,0.327580769186703,1.0,67213985.07216495,11.125,0,814969569,Q1_검증시장공백,False
315,0.582046332046332,0.30984555984555984,0.7722007722007722,0.3918918918918919,0.2277992277992278,0.3918918918918919,3130139,강북종합전통시장(강북종합골목시장),전통시장,-0.8284050409472954,-0.8354084258045139,1.0,4968571.857142857,6.0,0,34780003,Q2_잠재수요미실현,True
315,0.582046332046332,0.5608108108108109,0.5212355212355213,0.6428571428571429,0.47876447876447875,0.6428571428571429,3120121,까치산역,발달상권,0.0384074017211446,0.0310340885737739,1.0,33530025.14285714,17.375,0,616114212,Q1_검증시장공백,False
317,0.5818050193050193,0.41385135135135137,0.667953667953668,0.4956563706563707,0.33204633204633205,0.4956563706563707,3130109,묵1동도깨비시장,전통시장,-0.3863887976922306,-0.0552220484659488,1.0,12175303.333333334,2.0,0,36525910,Q2_잠재수요미실현,True
318,0.5813223938223938,0.2878861003861004,0.7934362934362934,0.3692084942084942,0.20656370656370657,0.3692084942084942,3110639,신방화역 8번,골목상권,-0.9126873321225162,-1.306686158930913,1.0,3825451.14893617,4.222222222222222,0,19977356,Q2_잠재수요미실현,True
319,0.5810810810810811,0.28861003861003864,0.7924710424710425,0.36969111969111973,0.20752895752895753,0.36969111969111973,3110728,두산초등학교,골목상권,-0.9055980580321368,-1.0993918204951227,1.0,3853164.2,4.0,0,19265821,Q2_잠재수요미실현,True
320,0.5805984555984556,0.33832046332046334,0.7422779922779923,0.41891891891891897,0.2577220077220077,0.41891891891891897,3110162,군자역 4번,골목상권,-0.6571112573114739,-1.0922882417310813,1.0,6741149.886792453,5.625,0,44660118,Q2_잠재수요미실현,True
320,0.5805984555984556,0.2861969111969112,0.7944015444015444,0.36679536679536684,0.2055984555984556,0.36679536679536684,3110249,중화역 1번,골목상권,-0.9131296234244282,-1.0110961957651208,1.0,3752381.6774193547,6.75,0,29080958,Q2_잠재수요미실현,True
322,0.5798745173745175,0.6599903474903475,0.4198841698841699,0.7398648648648649,0.5801158301158301,0.7398648648648649,3130175,신촌 상인회(신촌상점가),전통시장,0.312449654105432,0.5498398515679178,1.0,81024335.0,2.0,0,243073005,Q1_검증시장공백,False
322,0.5798745173745175,0.5393339768339769,0.5405405405405406,0.6192084942084942,0.4594594594594595,0.6192084942084942,3110927,잠원역,골목상권,-0.0145980222403494,-0.0145980222403494,1.0,29453715.5,3.0,0,117814862,Q2_잠재수요미실현,True
324,0.5796332046332047,0.42905405405405406,0.6505791505791505,0.5086872586872587,0.34942084942084944,0.5086872586872587,3110990,청담역 12번,골목상권,-0.344678169447544,-0.386346940761604,1.0,13124009.333333334,2.0,0,39372028,Q2_잠재수요미실현,True
324,0.5796332046332047,0.27750965250965254,0.8021235521235521,0.35714285714285715,0.19787644787644787,0.35714285714285715,3110634,송정역 3번,골목상권,-0.9662626741583652,-1.0406104081347587,1.0,3046424.625,12.333333333333334,0,40618995,Q2_잠재수요미실현,True
326,0.5793918918918919,0.6102799227799228,0.46911196911196906,0.6896718146718147,0.5308880308880309,0.6896718146718147,3120245,둔촌역,발달상권,0.1840882765985441,-0.1481831777898065,1.0,50813808.358695656,19.444444444444443,0,1038860082,Q1_검증시장공백,False
327,0.5789092664092664,0.26037644787644787,0.8185328185328186,0.3392857142857143,0.18146718146718147,0.3392857142857143,3110255,상봉역 4번,골목상권,-1.110367560409269,-0.5058025661054218,1.0,2234511.779816514,12.625,0,30445223,Q2_잠재수요미실현,True
327,0.5789092664092664,0.2487934362934363,0.8301158301158301,0.32770270270270274,0.16988416988416988,0.32770270270270274,3111077,길동주민센터(강동도서관),골목상권,-1.1988153503470365,-0.7096984449616693,1.0,1714760.8447204968,19.125,0,34509562,Q2_잠재수요미실현,True
329,0.5781853281853282,0.2422779922779923,0.8359073359073359,0.3204633204633205,0.1640926640926641,0.3204633204633205,3110283,성북초등학교앞,골목상권,-1.235346703050773,-0.8162620312571005,1.0,1498393.975308642,9.125,0,15171239,Q2_잠재수요미실현,True
330,0.5779440154440154,0.3018822393822394,0.7760617760617761,0.37982625482625487,0.22393822393822393,0.37982625482625487,3110258,면동초등학교,골목상권,-0.8571194452023434,-0.7828401018083169,1.0,4402744.94117647,5.375,0,28067499,Q2_잠재수요미실현,True
331,0.5767374517374517,0.3238416988416989,0.752895752895753,0.4005791505791506,0.2471042471042471,0.4005791505791506,3110377,미아사거리역 3번,골목상권,-0.7058272225090185,-0.6254615678062656,1.0,5704008.0,3.0,0,22816032,Q2_잠재수요미실현,True
332,0.576496138996139,0.37572393822393824,0.7007722007722008,0.4522200772200773,0.29922779922779924,0.4522200772200773,3130100,답십리시장,전통시장,-0.5200408965573118,-0.5673716772986859,1.0,9280808.419354837,2.4444444444444446,0,31967229,Q2_잠재수요미실현,True
333,0.5762548262548263,0.27895752895752896,0.7972972972972973,0.3552123552123552,0.20270270270270271,0.3552123552123552,3110770,영등포구청역 6번,골목상권,-0.9392347404173548,-1.1526861941665765,1.0,2953846.153846154,7.125,0,24000000,Q2_잠재수요미실현,True
334,0.5757722007722008,0.39140926640926643,0.6843629343629344,0.46718146718146725,0.3156370656370656,0.46718146718146725,3130149,창동신창시장,전통시장,-0.4713213855411133,-0.483258464315615,1.0,10228809.05263158,3.75,0,48586843,Q2_잠재수요미실현,True
335,0.575530888030888,0.31491312741312744,0.7606177606177607,0.39044401544401547,0.23938223938223938,0.39044401544401547,3110063,효창공원앞역 5번,골목상권,-0.7462908227258502,-1.3973220083118685,1.0,4874330.576271187,6.375,0,35948188,Q2_잠재수요미실현,True
336,0.5752895752895753,0.33494208494208494,0.7403474903474904,0.41023166023166024,0.25965250965250963,0.41023166023166024,3130052,서울중앙시장(신중앙시장),전통시장,-0.6489540243501928,-0.6681184118683277,1.0,6350226.206896552,6.25,0,46039140,Q2_잠재수요미실현,True
337,0.5750482625482626,0.28547297297297297,0.7895752895752896,0.36052123552123555,0.21042471042471042,0.36052123552123555,3111008,석촌고분역 3번,골목상권,-0.898765388090073,-1.2459186092806005,1.0,3256710.8000000003,7.571428571428571,0,27914664,Q2_잠재수요미실현,True
337,0.5750482625482626,0.27388996138996136,0.8011583011583012,0.34893822393822393,0.19884169884169883,0.34893822393822393,3110460,구산역 4번,골목상권,-0.9589712384518309,-0.9896665320427778,1.0,2733147.557522124,11.555555555555555,0,34316186,Q2_잠재수요미실현,True
339,0.5750482625482625,0.368484555984556,0.7065637065637065,0.44353281853281856,0.29343629343629346,0.44353281853281856,3110268,망우3동주민센터,골목상권,-0.5280569380080031,-0.4926750625446018,1.0,8640000.0,2.125,0,27000000,Q2_잠재수요미실현,True
340,0.574565637065637,0.603523166023166,0.471042471042471,0.678088803088803,0.528957528957529,0.678088803088803,3120067,장안동사거리,발달상권,0.182989805458277,0.0749274674832061,1.0,45227466.17560975,21.77777777777778,0,1030181174,Q1_검증시장공백,False
341,0.5736003861003861,0.5417471042471043,0.5318532818532818,0.6153474903474904,0.46814671814671815,0.6153474903474904,3120202,압구정로데오역(압구정로데오),발달상권,0.00961241746446,0.2300214161436464,1.0,28883520.82882883,54.5,0,1603035406,Q1_검증시장공백,False
342,0.5728764478764479,0.3093629343629344,0.7635135135135135,0.38223938223938225,0.23648648648648649,0.38223938223938225,3110373,수유역 2번,골목상권,-0.7601529358897885,-1.8059675623313252,1.0,4530487.0,5.0,0,27182922,Q2_잠재수요미실현,True
342,0.5728764478764479,0.25241312741312744,0.8204633204633205,0.3252895752895753,0.17953667953667954,0.3252895752895753,3110259,사가정역 1번,골목상권,-1.127052027537033,-1.0418324896206943,1.0,1625558.6046511629,9.75,0,17474755,Q2_잠재수요미실현,True
344,0.5726351351351352,0.2454150579150579,0.8272200772200773,0.31805019305019305,0.17277992277992277,0.31805019305019305,3110129,성원어린이공원,골목상권,-1.1886318166759509,-1.2323518271803202,1.0,1443609.022556391,15.625,0,24000000,Q2_잠재수요미실현,True
345,0.5726351351351351,0.5793918918918919,0.4932432432432432,0.652027027027027,0.5067567567567568,0.652027027027027,3120075,월곡역,발달상권,0.127481492584522,0.1516287487757061,1.0,36694048.190476194,14.75,0,577931259,Q1_검증시장공백,False
345,0.5726351351351351,0.5185810810810811,0.5540540540540541,0.5912162162162162,0.44594594594594594,0.5912162162162162,3120134,구로전화국,발달상권,-0.0418556990991163,-0.3438126174680616,1.0,22896293.210526317,18.0,0,435029571,Q2_잠재수요미실현,True
347,0.5723938223938224,0.5434362934362934,0.528957528957529,0.6158301158301158,0.47104247104247104,0.6158301158301158,3120239,오금역,발달상권,0.0207328332903315,-0.0252236915933209,1.0,28920843.40229885,20.75,0,629028344,Q1_검증시장공백,False
347,0.5723938223938224,0.32625482625482627,0.7461389961389961,0.3986486486486487,0.25386100386100385,0.3986486486486487,3110603,지향초등학교,골목상권,-0.665811412655863,-0.3958455682247409,1.0,5563025.513513514,3.625,0,25728993,Q2_잠재수요미실현,True
349,0.5714285714285715,0.4864864864864865,0.584942084942085,0.557915057915058,0.41505791505791506,0.557915057915058,3120190,강남을지병원,발달상권,-0.1123366932385394,-0.1750198185346844,1.0,18173621.888619855,50.625,0,938213230,Q2_잠재수요미실현,True
350,0.5714285714285714,0.29343629343629346,0.777992277992278,0.3648648648648649,0.222007722007722,0.3648648648648649,3110426,상계2동주민센터,골목상권,-0.8717053458655535,-0.8080257429442779,1.0,3611633.714285714,9.5,0,37922154,Q2_잠재수요미실현,True
350,0.5714285714285714,0.5675675675675675,0.5038610038610039,0.6389961389961389,0.49613899613899615,0.6389961389961389,3130293,봉천중앙시장,전통시장,0.1047076072954737,0.1214375249706041,1.0,32939812.333333332,2.0,0,98819437,Q1_검증시장공백,False
352,0.5707046332046333,0.25410231660231664,0.8166023166023166,0.32480694980694985,0.1833976833976834,0.32480694980694985,3110434,태릉입구역 4번,골목상권,-1.1041354524525815,0.0013685121030471,1.0,1620657.5189873418,8.875,0,16003993,Q2_잠재수요미실현,False
353,0.5704633204633205,0.6052123552123552,0.4652509652509652,0.6756756756756757,0.5347490347490348,0.6756756756756757,3120094,"신촌역(신촌역, 신촌로터리)",발달상권,0.1866424245718896,0.3585352214434054,1.0,44745785.73643411,111.875,0,5050680565,Q1_검증시장공백,False
354,0.5702220077220077,0.25072393822393824,0.8194980694980695,0.32094594594594594,0.1805019305019305,0.32094594594594594,3110072,열정도,골목상권,-1.1268437112227083,-1.1268437112227083,1.0,1515888.75,7.0,0,12127110,Q2_잠재수요미실현,True
355,0.5697393822393823,0.6817084942084942,0.38803088803088803,0.7514478764478765,0.611969111969112,0.7514478764478765,3120205,매봉역,발달상권,0.422191834964746,0.321939953199726,1.0,96086962.93785311,21.125,0,2125924055,Q1_검증시장공백,False
356,0.569015444015444,0.28233590733590735,0.7866795366795367,0.35135135135135137,0.2133204633204633,0.35135135135135137,3110482,연신초등학교,골목상권,-0.8935829334427545,-1.111009131545594,1.0,2816981.217391304,4.75,0,16197642,Q2_잠재수요미실현,True
357,0.5682915057915059,0.32311776061776065,0.7451737451737452,0.39140926640926643,0.2548262548262548,0.39140926640926643,3110571,신수동주민센터,골목상권,-0.6647118300083825,-0.8202273713624213,1.0,4965316.864864865,8.25,0,45929181,Q2_잠재수요미실현,True
357,0.5682915057915059,0.6262065637065637,0.4420849420849421,0.6944980694980696,0.5579150579150579,0.6944980694980696,3120127,구로구청,발달상권,0.2550196425201214,0.2174497066830637,1.0,53408835.047619045,9.5,0,560792768,Q1_검증시장공백,False
359,0.5682915057915058,0.46018339768339767,0.6081081081081081,0.5284749034749034,0.3918918918918919,0.5284749034749034,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",골목상권,-0.1777928255816512,-0.2017442025188204,1.0,14590611.176470589,1.8333333333333333,0,41340065,Q2_잠재수요미실현,True
360,0.5675675675675675,0.24613899613899615,0.8214285714285714,0.31370656370656375,0.17857142857142858,0.31370656370656375,3110868,남부초등학교,골목상권,-1.128023668048037,-1.2106428318715716,1.0,1255170.3529411764,13.875,0,18670659,Q2_잠재수요미실현,True
