블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션
175,0.6208976833976834,0.2763030888030888,0.8445945945945946,0.3972007722007722,0.1554054054054054,0.3972007722007722,3110499,연가초등학교,골목상권,-1.2763978437111732,-2.019211353537477,1.0,5747598.666666667,2.0,0,17242796,Q2_잠재수요미실현,True
177,0.6206563706563707,0.18436293436293436,0.9362934362934363,0.305019305019305,0.0637065637065637,0.305019305019305,3110168,대원고등학교,골목상권,-2.3027459098604304,-2.3027459098604304,1.0,923043.1666666666,5.0,0,5538259,Q2_잠재수요미실현,True
178,0.6204150579150579,0.23045366795366795,0.88996138996139,0.35086872586872586,0.11003861003861004,0.35086872586872586,3110712,남구로역 5번,골목상권,-1.6192750373514144,-3.379702813043425,1.0,2959135.75,3.0,0,11836543,Q2_잠재수요미실현,True
179,0.6201737451737452,0.21669884169884174,0.9034749034749034,0.3368725868725869,0.09652509652509653,0.3368725868725869,3110670,신곡초등학교,골목상권,-1.7588394032310006,-1.618373244272866,1.0,2222379.1666666665,5.0,0,13334275,Q2_잠재수요미실현,True
180,0.6199324324324325,0.24927606177606176,0.8706563706563707,0.3692084942084942,0.12934362934362933,0.3692084942084942,3110690,오류2동버들시장,골목상권,-1.4381773024204598,-0.894307235075491,1.0,4085678.6,4.0,0,20428393,Q2_잠재수요미실현,True
181,0.6198117760617761,0.21151061776061778,0.9083011583011583,0.33132239382239387,0.0916988416988417,0.33132239382239387,3110951,신사은행나무공원,골목상권,-1.815599479968359,-1.1693203168873854,1.0,2000000.0,8.0,0,18000000,Q2_잠재수요미실현,True
182,0.619449806949807,0.19666988416988418,0.9227799227799228,0.3161196911196911,0.07722007722007722,0.3161196911196911,3130277,조원동 펭귄시장(신림중앙시장),전통시장,-2.1010342689232786,-2.274587431951655,1.0,1413835.2,4.0,0,7069176,Q2_잠재수요미실현,True
183,0.6189671814671815,0.20680501930501932,0.9121621621621622,0.3257722007722008,0.08783783783783784,0.3257722007722008,3110527,홍제역 2번,골목상권,-1.8852507867904649,-1.9062353356627075,1.0,1717863.8,4.0,0,8589319,Q2_잠재수요미실현,True
184,0.6187258687258688,0.18146718146718147,0.9372586872586872,0.3001930501930502,0.06274131274131274,0.3001930501930502,3110813,보라매역 6번,골목상권,-2.3111468792992245,-1.909490877035498,1.0,783718.4444444445,8.0,0,7053466,Q2_잠재수요미실현,True
185,0.618484555984556,0.17543436293436296,0.9430501930501931,0.29391891891891897,0.05694980694980695,0.29391891891891897,3110107,금호사거리,골목상권,-2.4568688591896493,-2.216180357686144,1.0,581579.5,5.0,0,3489477,Q2_잠재수요미실현,True
185,0.618484555984556,0.1792953667953668,0.9391891891891891,0.2977799227799228,0.060810810810810814,0.2977799227799228,3110694,세곡초등학교,골목상권,-2.4170827938245605,-1.2900099208346147,1.0,722679.0,7.0,0,5781432,Q2_잠재수요미실현,True
185,0.618484555984556,0.18605212355212358,0.9324324324324325,0.30453667953667957,0.06756756756756757,0.30453667953667957,3110417,월계역 3번,골목상권,-2.250588895319215,-2.005376640534977,1.0,908405.8,4.0,0,4542029,Q2_잠재수요미실현,True
185,0.618484555984556,0.4428088803088803,0.6756756756756757,0.5612934362934363,0.32432432432432434,0.5612934362934363,3120035,퇴계로5가,발달상권,-0.4309562228173114,-0.2988154069542695,1.0,19014947.5,9.0,0,190149475,Q2_잠재수요미실현,True
185,0.618484555984556,0.508445945945946,0.61003861003861,0.626930501930502,0.38996138996138996,0.626930501930502,3120056,구의역,발달상권,-0.1800075556796443,-0.1738811103066516,1.0,31511450.43478261,22.0,0,724763360,Q2_잠재수요미실현,True
185,0.618484555984556,0.3125,0.805984555984556,0.430984555984556,0.19401544401544402,0.430984555984556,3130324,길동복조리시장,전통시장,-0.9867706225324184,-0.8418527033015984,1.0,8159068.0,2.0,0,24477204,Q2_잠재수요미실현,True
191,0.6182432432432432,0.18870656370656375,0.9295366795366795,0.306949806949807,0.07046332046332046,0.306949806949807,3110907,방배초등학교,골목상권,-2.197283796201855,-1.647351930579516,1.0,997438.7142857143,13.0,0,13964142,Q2_잠재수요미실현,True
192,0.6180019305019305,0.23962355212355213,0.8783783783783784,0.35762548262548266,0.12162162162162163,0.35762548262548266,3110740,금천해태공원,골목상권,-1.5188832839951516,-1.6176352793744069,1.0,3345274.5,3.0,0,13381098,Q2_잠재수요미실현,True
193,0.6175193050193051,0.20246138996139,0.915057915057915,0.31998069498069504,0.08494208494208494,0.31998069498069504,3110580,양원초등학교,골목상권,-1.959527629637817,-1.5727248431952452,1.0,1525290.0,4.0,0,7626450,Q2_잠재수요미실현,True
194,0.6172779922779923,0.47055984555984565,0.6467181467181466,0.5878378378378379,0.3532818532818533,0.5878378378378379,3130238,은행나무시장,전통시장,-0.3392950834385075,-0.3921025358961789,1.0,23938859.0,1.0,0,47877718,Q2_잠재수요미실현,True
194,0.6172779922779923,0.22924710424710426,0.888030888030888,0.34652509652509655,0.11196911196911197,0.34652509652509655,3110462,갈현건영아파트,골목상권,-1.611913726193162,-1.7978887847740113,1.0,2702002.5,3.0,0,10808010,Q2_잠재수요미실현,True
196,0.6167953667953668,0.4942084942084942,0.6225868725868726,0.6110038610038611,0.37741312741312744,0.6110038610038611,3110996,대치2동주민센터,골목상권,-0.2356086268083679,-0.1162212740089793,1.0,29121578.75,3.0,0,116486315,Q2_잠재수요미실현,True
197,0.6165540540540542,0.34531853281853286,0.7712355212355213,0.4618725868725869,0.22876447876447875,0.4618725868725869,3110526,봉원사,골목상권,-0.8262502008595938,-0.4136151337962101,1.0,10303924.25,3.0,0,41215697,Q2_잠재수요미실현,True
198,0.6165540540540541,0.19666988416988418,0.9198841698841699,0.31322393822393824,0.08011583011583012,0.31322393822393824,3110549,새터산,골목상권,-1.9979618144833216,-1.5806889492411793,1.0,1304178.6666666667,5.0,0,7825072,Q2_잠재수요미실현,True
199,0.6160714285714286,0.20680501930501932,0.9092664092664092,0.3228764478764479,0.09073359073359073,0.3228764478764479,3110345,솔밭공원역 2번,골목상권,-1.835214374196365,-1.405045558244315,1.0,1591179.5,5.0,0,9547077,Q2_잠재수요미실현,True
200,0.6158301158301158,0.18146718146718147,0.9343629343629344,0.2972972972972973,0.06563706563706563,0.2972972972972973,3110833,상도역 2번,골목상권,-2.27176917270374,-2.5107814035569214,1.0,715874.2222222222,8.0,0,6442868,Q2_잠재수요미실현,True
200,0.6158301158301158,0.19208494208494212,0.9237451737451737,0.30791505791505797,0.07625482625482626,0.30791505791505797,3110675,화곡4동주민센터,골목상권,-2.1060915186317697,-1.8579377522200036,1.0,1005208.25,7.0,0,8041666,Q2_잠재수요미실현,True
202,0.6148648648648649,0.222972972972973,0.8918918918918919,0.3378378378378379,0.10810810810810811,0.3378378378378379,3110830,상도초등학교,골목상권,-1.6425116525086771,-0.9556154994879577,1.0,2240984.0,4.0,0,11204920,Q2_잠재수요미실현,True
203,0.6143822393822393,0.2591698841698842,0.8552123552123552,0.3735521235521236,0.14478764478764478,0.3735521235521236,3110884,봉천역 4번(봉천110안전센터),골목상권,-1.3237768550109976,-1.8432084577944337,1.0,4351519.666666667,2.0,0,13054559,Q2_잠재수요미실현,True
204,0.6141409266409267,0.22031853281853284,0.8938223938223938,0.3344594594594595,0.10617760617760617,0.3344594594594595,3110856,미성초등학교,골목상권,-1.6510841138022556,-0.5087362473797433,1.0,2095662.0,6.0,0,14669634,Q2_잠재수요미실현,True
205,0.6138996138996139,0.3581081081081081,0.7557915057915058,0.472007722007722,0.24420849420849422,0.472007722007722,3130078,화양제일골목시장,전통시장,-0.7287820280544715,-0.5259472482461938,1.0,10998708.666666666,2.0,0,32996126,Q2_잠재수요미실현,True
205,0.6138996138996139,0.6013513513513514,0.5125482625482625,0.7152509652509653,0.4874517374517375,0.7152509652509653,3120140,문래동주민센터,발달상권,0.0700801296852233,-0.0069944533296969,1.0,64769877.18181818,21.0,0,1424937298,Q1_검증시장공백,False
205,0.6138996138996139,0.38127413127413134,0.7326254826254825,0.49517374517374524,0.2673745173745174,0.49517374517374524,3110791,신풍역 3번,골목상권,-0.610682627408309,-1.405802102176514,1.0,12807750.666666666,2.0,0,38423252,Q2_잠재수요미실현,True
208,0.6134169884169884,0.2166988416988417,0.8967181467181468,0.3301158301158301,0.10328185328185328,0.3301158301158301,3110256,면목2동체육관,골목상권,-1.6687775889177523,-3.777705705938804,1.0,1960600.0,8.0,0,17645400,Q2_잠재수요미실현,True
208,0.6134169884169884,0.6066602316602316,0.5067567567567568,0.7200772200772201,0.49324324324324326,0.7200772200772201,3120234,가락시장역,발달상권,0.0814583287327401,0.0692832220456843,1.0,67559291.11764705,16.0,0,1148507949,Q1_검증시장공백,False
208,0.6134169884169884,0.6500965250965252,0.4633204633204633,0.7635135135135136,0.5366795366795367,0.7635135135135136,3110074,서울역 12번,골목상권,0.1924549304936427,0.2195110857971691,1.0,132324680.625,7.0,0,1058597445,Q1_검증시장공백,False
211,0.6131756756756757,0.2521718146718147,0.8610038610038611,0.36534749034749037,0.138996138996139,0.36534749034749037,3111029,오금역 4번,골목상권,-1.3494236679164864,-1.757641566867008,1.0,3882106.75,3.0,0,15528427,Q2_잠재수요미실현,True
212,0.6130550193050193,0.18544884169884174,0.9276061776061776,0.29850386100386106,0.07239382239382239,0.29850386100386106,3110860,호림박물관(성보고등학교),골목상권,-2.1658873888478087,-2.1248151082169824,1.0,750000.0,7.0,0,6000000,Q2_잠재수요미실현,True
213,0.6126930501930502,0.23045366795366795,0.8822393822393823,0.34314671814671815,0.11776061776061776,0.34314671814671815,3110626,양화초등학교,골목상권,-1.5626169619329708,-1.6135018360370863,1.0,2502882.5714285714,6.0,0,17520178,Q2_잠재수요미실현,True
213,0.6126930501930502,0.30091698841698844,0.8117760617760618,0.41361003861003864,0.18822393822393824,0.41361003861003864,3130015,창신골목시장,전통시장,-1.059428610607057,-0.8137561197517028,1.0,7029152.0,3.0,0,28116608,Q2_잠재수요미실현,True
215,0.6124517374517374,0.3392857142857143,0.7731660231660231,0.4517374517374517,0.22683397683397682,0.4517374517374517,3120141,영등포청과시장교차로,발달상권,-0.8311370819691888,-0.8170741978826146,1.0,9526679.15,19.0,0,190533583,Q2_잠재수요미실현,True
215,0.6124517374517374,0.5033783783783784,0.609073359073359,0.6158301158301158,0.3909266409266409,0.6158301158301158,3120015,종로6가,발달상권,-0.1795355443020376,-0.1260224231048078,1.0,29922282.166666668,11.0,0,359067386,Q2_잠재수요미실현,True
217,0.6122104247104247,0.2319015444015444,0.8803088803088803,0.3441119691119691,0.11969111969111969,0.3441119691119691,3110301,성신여대입구역 7번,골목상권,-1.5432138815710843,-1.5810381172657313,1.0,2626968.6,4.0,0,13134843,Q2_잠재수요미실현,True
217,0.6122104247104247,0.20487451737451737,0.9073359073359073,0.3170849420849421,0.09266409266409266,0.3170849420849421,3130105,장미제일시장(중화동제일시장),전통시장,-1.8142184521519236,-2.3241255013772903,1.0,1438301.142857143,6.0,0,10068108,Q2_잠재수요미실현,True
219,0.6117277992277992,0.2063223938223938,0.9054054054054054,0.31805019305019305,0.0945945945945946,0.31805019305019305,3110735,말미고개,골목상권,-1.775350411102135,-1.5629598839061392,1.0,1455647.0,6.0,0,10189529,Q2_잠재수요미실현,True
220,0.6110038610038611,0.26351351351351354,0.8474903474903475,0.37451737451737455,0.1525096525096525,0.37451737451737455,3110395,신한은행 방학동지점,골목상권,-1.2879979648756112,-1.1107472919598227,1.0,4427704.0,2.0,0,13283112,Q2_잠재수요미실현,True
220,0.6110038610038611,0.2422779922779923,0.8687258687258688,0.3532818532818533,0.13127413127413126,0.3532818532818533,3110446,내를건너서숲으로도서관,골목상권,-1.4301457664501207,-1.3832432533366916,1.0,3064355.25,3.0,0,12257421,Q2_잠재수요미실현,True
222,0.6102799227799227,0.3892374517374517,0.721042471042471,0.49951737451737455,0.27895752895752896,0.49951737451737455,3110604,신월4동주민센터,골목상권,-0.5730770609488864,-0.57170920771148,1.0,13084083.0,2.0,0,39252249,Q2_잠재수요미실현,True
223,0.6097972972972974,0.21404440154440157,0.8957528957528957,0.3238416988416989,0.10424710424710425,0.3238416988416989,3110362,우이천 계성교,골목상권,-1.6586148765770616,-1.279238101422698,1.0,1631918.8333333333,5.0,0,9791513,Q2_잠재수요미실현,True
224,0.6097972972972973,0.4186776061776062,0.6911196911196911,0.5284749034749034,0.3088803088803089,0.5284749034749034,3111058,성내중학교,골목상권,-0.5002099390792836,-0.4498098455818216,1.0,15000000.0,1.0,0,30000000,Q2_잠재수요미실현,True
224,0.6097972972972973,0.4968629343629344,0.6129343629343629,0.6066602316602316,0.38706563706563707,0.6066602316602316,3130210,목2동시장,전통시장,-0.1895353337956002,-0.1665519563317714,1.0,28527541.666666668,2.0,0,85582625,Q2_잠재수요미실현,True
226,0.6095559845559846,0.2659266409266409,0.8436293436293436,0.3754826254826255,0.15637065637065636,0.3754826254826255,3110405,방학역 1번,골목상권,-1.264924806379014,-1.2409772030517945,1.0,4441156.6,4.0,0,22205783,Q2_잠재수요미실현,True
227,0.609073359073359,0.6071428571428572,0.5019305019305019,0.7162162162162162,0.4980694980694981,0.7162162162162162,3120147,보라매역,발달상권,0.1084878376922624,0.0263523675682218,1.0,65560971.333333336,8.0,0,590048742,Q1_검증시장공백,False
227,0.609073359073359,0.3252895752895753,0.7837837837837838,0.4343629343629344,0.21621621621621623,0.4343629343629344,3130303,영동전통시장,전통시장,-0.8848879607109268,-0.6450627011221388,1.0,8406185.2,4.0,0,42030926,Q2_잠재수요미실현,True
229,0.6088320463320464,0.2623069498069498,0.8465250965250966,0.37113899613899615,0.15347490347490347,0.37113899613899615,3111007,석촌고분역 4번,골목상권,-1.2851951341516925,-0.7588022649583416,1.0,4150402.5,5.0,0,24902415,Q2_잠재수요미실현,True
230,0.6083494208494209,0.25892857142857145,0.8494208494208494,0.3672779922779923,0.15057915057915058,0.3672779922779923,3110234,중랑역 4번,골목상권,-1.3006980141579234,-2.2216941982937617,1.0,3978655.0,3.0,0,15914620,Q2_잠재수요미실현,True
231,0.6078667953667953,0.1937741312741313,0.9140926640926641,0.3016409266409267,0.0859073359073359,0.3016409266409267,3110432,대진고등학교,골목상권,-1.933838456387546,-1.5280017970712476,1.0,824793.3,9.0,0,8247933,Q2_잠재수요미실현,True
231,0.6078667953667953,0.24010617760617764,0.8677606177606177,0.347972972972973,0.13223938223938225,0.347972972972973,3110048,장충동주민센터,골목상권,-1.428961093055371,-1.5966660159080737,1.0,2793011.0,4.0,0,13965055,Q2_잠재수요미실현,True
233,0.6073841698841699,0.24734555984555986,0.86003861003861,0.35472972972972977,0.13996138996138996,0.35472972972972977,3110591,충정로역 6번,골목상권,-1.3428941982389269,-1.2871089077418825,1.0,3235248.8,4.0,0,16176244,Q2_잠재수요미실현,True
234,0.6071428571428572,0.22104247104247104,0.8861003861003861,0.3281853281853282,0.1138996138996139,0.3281853281853282,3110371,삼양입구사거리,골목상권,-1.591130992365592,-1.831432663106064,1.0,1798015.3333333333,5.0,0,10788092,Q2_잠재수요미실현,True
234,0.6071428571428572,0.6515444015444016,0.4555984555984556,0.7586872586872587,0.5444015444015444,0.7586872586872587,3120088,구산역,발달상권,0.2226947173403282,0.1819627649371437,1.0,121150214.2,4.0,0,605751071,Q1_검증시장공백,False
236,0.606418918918919,0.2019787644787645,0.9044401544401545,0.3083976833976834,0.09555984555984556,0.3083976833976834,3110358,인수동 우편취급국,골목상권,-1.7716660176761678,-1.5888869922940678,1.0,1017440.8,9.0,0,10174408,Q2_잠재수요미실현,True
237,0.6062982625482626,0.2250241312741313,0.8812741312741312,0.33132239382239387,0.11872586872586872,0.33132239382239387,3110265,망우역 1번,골목상권,-1.5572020578256094,-1.6160918575384868,1.0,2000000.0,5.0,0,12000000,Q2_잠재수요미실현,True
238,0.6061776061776062,0.48841698841698844,0.6177606177606177,0.5945945945945946,0.38223938223938225,0.5945945945945946,3110090,한국폴리텍대학서울정수캠퍼스,골목상권,-0.2196697437773593,0.1045469087302311,1.0,25276818.5,1.0,0,50553637,Q2_잠재수요미실현,False
238,0.6061776061776062,0.2557915057915058,0.8503861003861004,0.36196911196911197,0.14961389961389962,0.36196911196911197,3110575,대흥동주민센터,골목상권,-1.310244922933002,-1.3257541943124744,1.0,3611816.4,4.0,0,18059082,Q2_잠재수요미실현,True
240,0.6059362934362935,0.2150096525096525,0.890926640926641,0.32094594594594594,0.10907335907335908,0.32094594594594594,3110243,중랑노인종합복지관,골목상권,-1.6362413390708177,-1.4401423934276407,1.0,1530634.857142857,6.0,0,10714444,Q2_잠재수요미실현,True
241,0.6059362934362934,0.23045366795366795,0.8754826254826255,0.3363899613899614,0.12451737451737452,0.3363899613899614,3110251,장안중학교,골목상권,-1.4989390781221594,-1.6013382680018486,1.0,2219827.5,5.0,0,13318965,Q2_잠재수요미실현,True
242,0.6056949806949807,0.5304054054054054,0.5752895752895753,0.6361003861003861,0.4247104247104247,0.6361003861003861,3120086,태릉입구역,발달상권,-0.0895115429533497,0.0162204361817232,1.0,33511995.866666667,14.0,0,502679938,Q2_잠재수요미실현,False
243,0.605453667953668,0.6691602316602316,0.4362934362934363,0.7746138996138996,0.5637065637065637,0.7746138996138996,3120246,길동역,발달상권,0.2774092694184702,0.0018929618047328,1.0,205269612.1818182,10.0,0,2257965734,Q1_검증시장공백,False
244,0.6052123552123552,0.25096525096525096,0.8542471042471043,0.3561776061776062,0.14575289575289574,0.3561776061776062,3110934,우면주공아파트,골목상권,-1.3228464869965926,-1.2091926605707917,1.0,3292091.0,9.0,0,32920910,Q2_잠재수요미실현,True
245,0.6049710424710425,0.19184362934362936,0.9131274131274131,0.29681467181467186,0.08687258687258688,0.29681467181467186,3110297,경동고등학교,골목상권,-1.927700867310012,-1.909410096944852,1.0,698700.8125,15.0,0,11179213,Q2_잠재수요미실현,True
246,0.604488416988417,0.3139478764478765,0.7905405405405406,0.41843629343629346,0.20945945945945946,0.41843629343629346,3110980,개포지구대옆,골목상권,-0.898853284218351,-0.6666253842798263,1.0,7354748.75,3.0,0,29418995,Q2_잠재수요미실현,True
247,0.6040057915057915,0.39647683397683403,0.7075289575289575,0.5004826254826256,0.2924710424710425,0.5004826254826256,3111001,아래방죽마을공원(율현초등학교),골목상권,-0.5291514616194704,-0.6496788116702059,1.0,13139044.8,4.0,0,65695224,Q2_잠재수요미실현,True
248,0.6037644787644788,0.26496138996138996,0.8388030888030888,0.36872586872586877,0.1611969111969112,0.36872586872586877,3110913,방현초등학교(방배119안전센터),골목상권,-1.2562944390302349,-1.561408124106668,1.0,4063749.25,7.0,0,32509994,Q2_잠재수요미실현,True
249,0.6032818532818534,0.22972972972972977,0.8735521235521235,0.33301158301158307,0.12644787644787644,0.33301158301158307,3110083,서빙고역 1번,골목상권,-1.4659057010676726,-1.0038237275716817,1.0,2018145.6666666667,5.0,0,12108874,Q2_잠재수요미실현,True
250,0.6027992277992278,0.21766409266409267,0.8851351351351351,0.3204633204633205,0.11486486486486487,0.3204633204633205,3110892,관악구 중앙길,골목상권,-1.5847696343524618,-1.2937300111332055,1.0,1527725.2692307692,25.0,0,39720857,Q2_잠재수요미실현,True
250,0.6027992277992278,0.42808880308880315,0.6747104247104247,0.5308880308880309,0.3252895752895753,0.5308880308880309,3120119,발산역(마곡),발달상권,-0.4196100466836192,-0.4956576667592066,1.0,15322629.31,99.0,0,1532262931,Q2_잠재수요미실현,True
252,0.6020752895752897,0.5258204633204633,0.5762548262548263,0.627895752895753,0.42374517374517373,0.627895752895753,3120066,장한평역(장한평),발달상권,-0.0914757234970835,-0.0941968564717703,1.0,31871524.896551725,28.0,0,924274222,Q2_잠재수요미실현,True
253,0.6013513513513513,0.45270270270270274,0.6486486486486487,0.5540540540540541,0.35135135135135137,0.5540540540540541,3130194,용강동 상점가,전통시장,-0.3399270319818832,-1.2236870055662863,1.0,18049968.5,7.0,0,144399748,Q2_잠재수요미실현,True
253,0.6013513513513513,0.32722007722007723,0.7741312741312741,0.4285714285714286,0.22586872586872586,0.4285714285714286,3110992,도곡초등학교,골목상권,-0.8486885637575732,-0.0342230450207993,1.0,8054709.833333333,5.0,0,48328259,Q2_잠재수요미실현,True
253,0.6013513513513513,0.32432432432432434,0.777027027027027,0.4256756756756757,0.22297297297297297,0.4256756756756757,3120114,목동신시가지,발달상권,-0.8701166236975766,-0.866397438047827,0.5,43072292.08163265,48.0,1,2110542312,Q3_저성과포화,True
256,0.6008687258687259,0.27750965250965254,0.8233590733590733,0.3783783783783784,0.17664092664092665,0.3783783783783784,3110488,우리은행응암동지점,골목상권,-1.1405149415332652,-1.0199955533179783,1.0,4523546.5,3.0,0,18094186,Q2_잠재수요미실현,True
256,0.6008687258687259,0.29391891891891897,0.8069498069498069,0.39478764478764483,0.19305019305019305,0.39478764478764483,3110901,인헌고등학교(인헌중학교),골목상권,-0.9935018605177603,-0.7136778293203621,1.0,5689173.857142857,6.0,0,39824217,Q2_잠재수요미실현,True
256,0.6008687258687259,0.22152509652509653,0.8793436293436293,0.3223938223938224,0.12065637065637065,0.3223938223938224,3110144,어린이대공원역 4번,골목상권,-1.5269882931141368,-1.8125705197362936,1.0,1588677.0,6.0,0,11120739,Q2_잠재수요미실현,True
259,0.6003861003861004,0.4353281853281854,0.665057915057915,0.5357142857142858,0.33494208494208494,0.5357142857142858,3110747,석수역 1번 출입구,골목상권,-0.3741291907164417,-0.4054937370096224,1.0,16037868.5,1.0,0,32075737,Q2_잠재수요미실현,True
259,0.6003861003861004,0.2471042471042471,0.8532818532818532,0.3474903474903475,0.14671814671814673,0.3474903474903475,3110467,은평요양병원,골목상권,-1.320488113476021,-1.0336989751091836,1.0,2788553.6666666665,5.0,0,16731322,Q2_잠재수요미실현,True
261,0.6001447876447876,0.30863899613899615,0.7915057915057915,0.40878378378378377,0.2084942084942085,0.40878378378378377,3110968,강남구청역 2번,골목상권,-0.9015849186975408,-0.8150958025415976,1.0,6671750.2,4.0,0,33358751,Q2_잠재수요미실현,True
262,0.5996621621621622,0.2685810810810811,0.8310810810810811,0.36824324324324326,0.16891891891891891,0.36824324324324326,3110387,쌍문초등학교,골목상권,-1.2016645097217946,-0.893759698254099,1.0,4022129.0,3.0,0,16088516,Q2_잠재수요미실현,True
262,0.5996621621621622,0.2328667953667954,0.8667953667953667,0.33252895752895756,0.13320463320463322,0.33252895752895756,3110553,가좌역 2번,골목상권,-1.4167264063058695,-0.8652425392567997,1.0,2014762.125,7.0,0,16118097,Q2_잠재수요미실현,True
264,0.5994208494208495,0.21525096525096526,0.8841698841698842,0.3146718146718147,0.11583011583011583,0.3146718146718147,3130065,무학봉상점가,전통시장,-1.5845640736836837,-1.6970676025878393,1.0,1344009.0909090908,10.0,0,14784100,Q2_잠재수요미실현,True
265,0.5994208494208494,0.1998069498069498,0.8996138996138996,0.29922779922779924,0.10038610038610038,0.29922779922779924,3110456,구산보건지소,골목상권,-1.7394922494455187,-1.5505547750012365,1.0,779024.2352941176,16.0,0,13243412,Q2_잠재수요미실현,True
265,0.5994208494208494,0.47586872586872586,0.6235521235521235,0.5752895752895753,0.3764478764478765,0.5752895752895753,3110002,독립문역 1번,골목상권,-0.2378675732455306,-0.2783456439384899,1.0,20938015.0,2.0,0,62814045,Q2_잠재수요미실현,True
267,0.5991795366795367,0.4843146718146718,0.6148648648648649,0.5834942084942085,0.38513513513513514,0.5834942084942085,3120063,청량리역(청량리),발달상권,-0.2006049400490788,-0.2675348822837253,1.0,22526379.666666668,26.0,0,608212251,Q2_잠재수요미실현,True
268,0.5989382239382239,0.5757722007722008,0.5231660231660231,0.6747104247104247,0.4768339768339768,0.6747104247104247,3120160,사당역(사당),발달상권,0.0331640598894082,-0.0655708532348045,1.0,45814225.44,49.0,0,2290711272,Q1_검증시장공백,False
268,0.5989382239382239,0.3344594594594595,0.7644787644787645,0.4333976833976834,0.23552123552123552,0.4333976833976834,3130169,대조시장,전통시장,-0.7640368306554599,-1.5005117736000066,1.0,8279859.333333333,5.0,0,49679156,Q2_잠재수요미실현,True
268,0.5989382239382239,0.26399613899613905,0.834942084942085,0.362934362934363,0.16505791505791506,0.362934362934363,3110641,공항고등학교,골목상권,-1.2291524221416346,-0.5030176973248319,1.0,3682814.6,4.0,0,18414073,Q2_잠재수요미실현,True
271,0.5986969111969112,0.6749517374517375,0.42374517374517373,0.7736486486486487,0.5762548262548263,0.7736486486486487,3120222,삼성역,발달상권,0.2987839242981422,0.0276275521043779,1.0,193762437.34,49.0,0,9688121867,Q1_검증시장공백,False
272,0.5972490347490348,0.24107142857142858,0.8561776061776062,0.33832046332046334,0.1438223938223938,0.33832046332046334,3110529,홍제3동주민센터,골목상권,-1.3246648614556342,-1.0489760012495273,1.0,2247019.285714286,6.0,0,15729135,Q2_잠재수요미실현,True
273,0.5967664092664093,0.26472007722007723,0.832046332046332,0.3614864864864865,0.16795366795366795,0.3614864864864865,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,-1.2018053402965485,-0.8347553723133438,1.0,3590612.5,5.0,0,21543675,Q2_잠재수요미실현,True
274,0.5965250965250966,0.333976833976834,0.7625482625482626,0.43050193050193053,0.23745173745173745,0.43050193050193053,3120188,압구정역,발달상권,-0.7588020879275987,-0.7031914938254297,0.25,60365679.256410256,38.0,3,2354261491,Q3_저성과포화,True
275,0.5958011583011583,0.5600868725868726,0.5357142857142857,0.6558880308880309,0.4642857142857143,0.6558880308880309,3120085,은행사거리,발달상권,-0.0038522165124916,0.0929291388400497,1.0,39963715.615384616,12.0,0,519528303,Q2_잠재수요미실현,False
276,0.5953185328185329,0.43798262548262545,0.6573359073359073,0.5333011583011583,0.34266409266409265,0.5333011583011583,3120183,양재천카페거리,발달상권,-0.3548768900987404,-0.3574233387844244,1.0,15548336.545454545,21.0,0,342063404,Q2_잠재수요미실현,True
276,0.5953185328185329,0.2439671814671815,0.8513513513513513,0.3392857142857143,0.14864864864864866,0.3392857142857143,3111067,강동구립성내도서관,골목상권,-1.31588870030005,-1.4611195673448154,1.0,2305289.1666666665,11.0,0,27663470,Q2_잠재수요미실현,True
278,0.5945945945945946,0.28185328185328185,0.8127413127413128,0.3764478764478765,0.18725868725868725,0.3764478764478765,3110355,삼양사거리역 2번,골목상권,-1.0603209980147703,-1.0438468487853534,1.0,4488679.2,4.0,0,22443396,Q2_잠재수요미실현,True
279,0.5943532818532818,0.25748069498069504,0.8368725868725868,0.3518339768339769,0.16312741312741313,0.3518339768339769,3110319,종암동주민센터,골목상권,-1.2411793831690936,-1.194593296123602,1.0,3000000.0,6.0,0,21000000,Q2_잠재수요미실현,True
280,0.5929054054054055,0.354488416988417,0.7384169884169884,0.4473938223938224,0.26158301158301156,0.4473938223938224,3110579,마포역 4번,골목상권,-0.6279452653321336,-0.5397626039372656,1.0,9256871.0,3.0,0,37027484,Q2_잠재수요미실현,True
280,0.5929054054054055,0.4346042471042471,0.6583011583011583,0.5275096525096525,0.3416988416988417,0.5275096525096525,3120181,교육개발원입구사거리,발달상권,-0.3582853391042917,-0.5169745784321004,1.0,14879644.48,24.0,0,371991112,Q2_잠재수요미실현,True
280,0.5929054054054055,0.26665057915057916,0.8262548262548263,0.3595559845559846,0.17374517374517376,0.3595559845559846,3111040,거여초등학교,골목상권,-1.178232159890225,-1.5076667491254196,1.0,3435443.25,3.0,0,13741773,Q2_잠재수요미실현,True
283,0.5926640926640927,0.27895752895752896,0.8137065637065637,0.37162162162162166,0.18629343629343628,0.37162162162162166,3110730,서울축산농협 독산역지점(독산파출소),골목상권,-1.0788365874362889,-1.0490081680709973,1.0,4200000.0,4.0,0,21000000,Q2_잠재수요미실현,True
